sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
21201143_S3_L001	Orientia	alignment	22	0.2175	2202	Negative	0	false	false
21201143_S3_L001	Rickettsia	alignment	3718	0.2189	582829	Not_Confirmed	1	false	false
21201143_S3_L001	Acetivibrio	centrifuge	20		1	Not_Detected			
21201143_S3_L001	Achromobacter	centrifuge	4		0	Not_Detected			
21201143_S3_L001	Acidihalobacter	centrifuge	2		0	Not_Detected			
21201143_S3_L001	Acidovorax	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Acinetobacter	centrifuge	2		0	Not_Detected			
21201143_S3_L001	Actinomadura	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Actomonas	centrifuge	2		0	Not_Detected			
21201143_S3_L001	Aeromicrobium	centrifuge	3		0	Not_Detected			
21201143_S3_L001	Aeromonas	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Agromyces	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Anabaena	centrifuge	1		146	Not_Detected			
21201143_S3_L001	Anaplasma	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Arthrobacter	centrifuge	15		0	Not_Detected			
21201143_S3_L001	Asticcacaulis	centrifuge	1		41	Not_Detected			
21201143_S3_L001	Aureimonas	centrifuge	1		4	Not_Detected			
21201143_S3_L001	Azonexus	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Azospirillum	centrifuge	3		0	Not_Detected			
21201143_S3_L001	Bacillus	centrifuge	22		0	Not_Detected			
21201143_S3_L001	Bacteroides	centrifuge	3		0	Not_Detected			
21201143_S3_L001	Barrientosiimonas	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Bartonella	centrifuge	2		1	Not_Detected			
21201143_S3_L001	Bdellovibrio	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Bifidobacterium	centrifuge	38		6	Not_Detected			
21201143_S3_L001	Borreliella	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Bradyrhizobium	centrifuge	6		6	Not_Detected			
21201143_S3_L001	Brevibacillus	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Brevundimonas	centrifuge	3169		285740	Not_Detected			
21201143_S3_L001	Burkholderia	centrifuge	5		1	Not_Detected			
21201143_S3_L001	Candidatus_Chazhemtobacterium	centrifuge	4		0	Not_Detected			
21201143_S3_L001	Candidatus_Levibacter	centrifuge	1		30	Not_Detected			
21201143_S3_L001	Candidatus_Nitrosocaldus	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Candidatus_Poriferisocius	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Capilliphycus	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Caulobacter	centrifuge	139		14634	Not_Detected			
21201143_S3_L001	Cellulomonas	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Chitinimonas	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Chitinolyticbacter	centrifuge	1		0	Not_Detected			
21201143_S3_L001	Corynebacterium	centrifuge	3		0	Not_Detected			
21201143_S3_L001	Cupriavidus	centrifuge	2		1	Not_Detected			
21201143_S3_L001	Curtobacterium	centrifuge	3		1	Not_Detected			
