sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09300607_S1_L001	Orientia	alignment	3	0.0821	185053	Negative	0	false	false
09300607_S1_L001	Rickettsia	alignment	1635	0.0984	664683	Not_Confirmed	7	false	false
09300607_S1_L001	Achromobacter	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Acinetobacter	centrifuge	29		10	Not_Detected			
09300607_S1_L001	Actinomyces	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Actinoplanes	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Aeromonas	centrifuge	3		0	Not_Detected			
09300607_S1_L001	Algiphilus	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Aliiroseovarius	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Amycolatopsis	centrifuge	3		0	Not_Detected			
09300607_S1_L001	Anaeromyxobacter	centrifuge	6		0	Not_Detected			
09300607_S1_L001	Arthrobacter	centrifuge	3		10284	Not_Detected			
09300607_S1_L001	Azospirillum	centrifuge	5		11	Not_Detected			
09300607_S1_L001	Bacillus	centrifuge	646		27	Detected			
09300607_S1_L001	Bacteroides	centrifuge	3		3	Not_Detected			
09300607_S1_L001	Blattabacterium	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Borreliella	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Bradyrhizobium	centrifuge	3		2	Not_Detected			
09300607_S1_L001	Burkholderia	centrifuge	8		36	Not_Detected			
09300607_S1_L001	Campylobacter	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Candidatus_Protochlamydia	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Castellaniella	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Cellulomonas	centrifuge	6		0	Not_Detected			
09300607_S1_L001	Chitinimonas	centrifuge	2		0	Not_Detected			
09300607_S1_L001	Corallococcus	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Corynebacterium	centrifuge	1		92237	Not_Detected			
09300607_S1_L001	Cupriavidus	centrifuge	1		15	Not_Detected			
09300607_S1_L001	Curtobacterium	centrifuge	1		219	Not_Detected			
09300607_S1_L001	Cutibacterium	centrifuge	2415		110247	Not_Detected			
09300607_S1_L001	Dactylosporangium	centrifuge	3		0	Not_Detected			
09300607_S1_L001	Dankookia	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Deinococcus	centrifuge	120		6	Not_Detected			
09300607_S1_L001	Desulforamulus	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Desulfosarcina	centrifuge	2		0	Not_Detected			
09300607_S1_L001	Dickeya	centrifuge	6		0	Not_Detected			
09300607_S1_L001	Dissulfuribacter	centrifuge	1		1	Not_Detected			
09300607_S1_L001	Ehrlichia	centrifuge	25		0	Not_Detected			
09300607_S1_L001	Embleya	centrifuge	4		0	Not_Detected			
09300607_S1_L001	Enterobacter	centrifuge	1327		4	Detected			
09300607_S1_L001	Enterococcus	centrifuge	1		1	Not_Detected			
09300607_S1_L001	Entomomonas	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Erwinia	centrifuge	1		0	Not_Detected			
09300607_S1_L001	Erythrobacter	centrifuge	1		5	Not_Detected			
09300607_S1_L001	Escherichia	centrifuge	9		2	Not_Detected			
09300607_S1_L001	Fontivita	centrifuge	735		0	Detected			
