sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
PC14_S2_L001	Orientia	alignment	125365	0.2088	846483	Not_Confirmed	0	false	false
PC14_S2_L001	Rickettsia	alignment	250766	0.2102	53908	Probable	0	true	false
PC14_S2_L001	Acetivibrio	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Aeromonas	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Alkalibacterium	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Alloscardovia	centrifuge	1		6	Not_Detected			
PC14_S2_L001	Alteromonas	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Amphritea	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Aneurinibacillus	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Aquipseudomonas	centrifuge	4		0	Not_Detected			
PC14_S2_L001	Azotobacter	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Bacillus	centrifuge	104105		0	Detected			
PC14_S2_L001	Bacteroides	centrifuge	2		1	Not_Detected			
PC14_S2_L001	Brevibacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Brochothrix	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Buchnera	centrifuge	2		2	Not_Detected			
PC14_S2_L001	Caldalkalibacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Candidatus_Regiella	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Carnobacterium	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Citrobacter	centrifuge	495		0	Not_Detected			
PC14_S2_L001	Cronobacter	centrifuge	47		0	Not_Detected			
PC14_S2_L001	Cytobacillus	centrifuge	4		0	Not_Detected			
PC14_S2_L001	Deefgea	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Denitrificimonas	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Desemzia	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Desulfofarcimen	centrifuge	7		0	Not_Detected			
PC14_S2_L001	Dialister	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Dryocola	centrifuge	4		0	Not_Detected			
PC14_S2_L001	Ectobacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Ectopseudomonas	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Enterobacter	centrifuge	234		1	Not_Detected			
PC14_S2_L001	Enterococcus	centrifuge	50700		0	Detected			
PC14_S2_L001	Erwinia	centrifuge	26		0	Not_Detected			
PC14_S2_L001	Erysipelothrix	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Escherichia	centrifuge	19990		0	Detected			
PC14_S2_L001	Exiguobacterium	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Fimbriimonas	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Franconibacter	centrifuge	12		0	Not_Detected			
PC14_S2_L001	Fundicoccus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Furfurilactobacillus	centrifuge	8		0	Not_Detected			
PC14_S2_L001	Gemella	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Geopseudomonas	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Guptibacillus	centrifuge	10		0	Not_Detected			
PC14_S2_L001	Halalkalibacter	centrifuge	10		0	Not_Detected			
PC14_S2_L001	Halalkalibacterium_(ex_Joshi_et_al._2022)	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Heyndrickxia	centrifuge	5		0	Not_Detected			
PC14_S2_L001	Holzapfeliella	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Ignavigranum	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Ilumatobacter	centrifuge	1		1	Not_Detected			
PC14_S2_L001	Jeotgalibacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Jeotgalicoccus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Klebsiella	centrifuge	124		0	Not_Detected			
PC14_S2_L001	Kosakonia	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Kroppenstedtia	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Kyrpidia	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Lactiplantibacillus	centrifuge	1		1	Not_Detected			
PC14_S2_L001	Lactobacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Lactococcus	centrifuge	5		0	Not_Detected			
PC14_S2_L001	Leclercia	centrifuge	64		0	Not_Detected			
PC14_S2_L001	Lederbergia	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Lelliottia	centrifuge	4		0	Not_Detected			
PC14_S2_L001	Lentibacillus	centrifuge	4		0	Not_Detected			
PC14_S2_L001	Lentilactobacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Ligilactobacillus	centrifuge	5		0	Not_Detected			
PC14_S2_L001	Limnobacter	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Limosilactobacillus	centrifuge	75347		0	Detected			
PC14_S2_L001	Listeria	centrifuge	94812		0	Detected			
PC14_S2_L001	Lysinibacillus	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Macrococcoides	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Macrococcus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Mammaliicoccus	centrifuge	12		0	Not_Detected			
PC14_S2_L001	Mannheimia	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Megasphaera	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Melissococcus	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Mesobacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Metabacillus	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Metamycoplasma	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Metapseudomonas	centrifuge	15		0	Not_Detected			
PC14_S2_L001	Methylophaga	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Mycoplasma	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Mycoplasmopsis	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Neisseria	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Neptuniibacter	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Niallia	centrifuge	5		0	Not_Detected			
PC14_S2_L001	Nicoliella	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Nosocomiicoccus	centrifuge	7		0	Not_Detected			
PC14_S2_L001	Obesumbacterium	centrifuge	6		0	Not_Detected			
PC14_S2_L001	Oceanobacillus	centrifuge	6		0	Not_Detected			
PC14_S2_L001	Paenibacillus	centrifuge	65		0	Not_Detected			
PC14_S2_L001	Paenilisteria	centrifuge	16		0	Not_Detected			
PC14_S2_L001	Paenisporosarcina	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Pantoea	centrifuge	4		0	Not_Detected			
PC14_S2_L001	Parageobacillus	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Paucilactobacillus	centrifuge	5		0	Not_Detected			
PC14_S2_L001	Pediococcus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Peptostreptococcus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Peribacillus	centrifuge	14		0	Not_Detected			
PC14_S2_L001	Phosphitispora	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Planococcus	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Plesiomonas	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Pluralibacter	centrifuge	5		0	Not_Detected			
PC14_S2_L001	Priestia	centrifuge	49		0	Not_Detected			
PC14_S2_L001	Proteus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Pseudolactococcus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Pseudomonas	centrifuge	17827		1	Detected			
PC14_S2_L001	Psychrosphaera	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Renibacterium	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Robertmurraya	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Rossellomorea	centrifuge	6		0	Not_Detected			
PC14_S2_L001	Ruminococcus	centrifuge	1		3	Not_Detected			
PC14_S2_L001	Ruoffia	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Salinicoccus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Salinisphaera	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Salmonella	centrifuge	34017		3	Detected			
PC14_S2_L001	Scandinavium	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Schinkia	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Serratia	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Shewanella	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Shigella	centrifuge	449		0	Not_Detected			
PC14_S2_L001	Shimwellia	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Shouchella	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Simiduia	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Staphylococcus	centrifuge	99796		0	Detected			
PC14_S2_L001	Streptococcus	centrifuge	17		0	Not_Detected			
PC14_S2_L001	Stutzerimonas	centrifuge	21		0	Not_Detected			
PC14_S2_L001	Superficieibacter	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Tatumella	centrifuge	8		0	Not_Detected			
PC14_S2_L001	Terribacillus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Tetragenococcus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Trabulsiella	centrifuge	6		0	Not_Detected			
PC14_S2_L001	Trichococcus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Tuanshanicoccus	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Turicibacter	centrifuge	1		2	Not_Detected			
PC14_S2_L001	Vagococcus	centrifuge	3		0	Not_Detected			
PC14_S2_L001	Vibrio	centrifuge	24		1	Not_Detected			
PC14_S2_L001	Virgibacillus	centrifuge	16		0	Not_Detected			
PC14_S2_L001	Weissella	centrifuge	36		0	Not_Detected			
PC14_S2_L001	Wolbachia	centrifuge	6		0	Not_Detected			
PC14_S2_L001	Xanthomonas	centrifuge	1		0	Not_Detected			
PC14_S2_L001	Xenorhabdus	centrifuge	2		0	Not_Detected			
PC14_S2_L001	Yersinia	centrifuge	1		0	Not_Detected			
