sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
23500462_S4_L001	Orientia	alignment	84	0.1875	1143	Not_Confirmed	1	false	false
23500462_S4_L001	Rickettsia	alignment	8060	0.1881	1031630	Not_Confirmed	5	false	false
23500462_S4_L001	Acetobacter	centrifuge	1		1	Not_Detected			
23500462_S4_L001	Achromobacter	centrifuge	29		7	Not_Detected			
23500462_S4_L001	Acidithiobacillus	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Acidovorax	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Acinetobacter	centrifuge	7		6	Not_Detected			
23500462_S4_L001	Actinacidiphila	centrifuge	2		6	Not_Detected			
23500462_S4_L001	Actinoallomurus	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Actinoalloteichus	centrifuge	2		0	Not_Detected			
23500462_S4_L001	Actinokineospora	centrifuge	3		0	Not_Detected			
23500462_S4_L001	Actinomadura	centrifuge	4		0	Not_Detected			
23500462_S4_L001	Actinomyces	centrifuge	6		1	Not_Detected			
23500462_S4_L001	Actinomycetospora	centrifuge	2		1	Not_Detected			
23500462_S4_L001	Actinoplanes	centrifuge	3		2	Not_Detected			
23500462_S4_L001	Actinopolyspora	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Actinosynnema	centrifuge	4		0	Not_Detected			
23500462_S4_L001	Acuticoccus	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Aeromicrobium	centrifuge	2		0	Not_Detected			
23500462_S4_L001	Aeromonas	centrifuge	2		0	Not_Detected			
23500462_S4_L001	Aestuariibaculum	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Agaribacterium	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Agrobacterium	centrifuge	2		0	Not_Detected			
23500462_S4_L001	Agrococcus	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Akkermansia	centrifuge	2		2	Not_Detected			
23500462_S4_L001	Alcaligenes	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Algibacter	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Aliarcobacter	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Alicycliphilus	centrifuge	3		0	Not_Detected			
23500462_S4_L001	Aliiphycobium	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Aliiroseovarius	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Alistipes	centrifuge	3		0	Not_Detected			
23500462_S4_L001	Alloalcanivorax	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Allokutzneria	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Alloscardovia	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Allosphingosinicella	centrifuge	1		3	Not_Detected			
23500462_S4_L001	Altererythrobacter	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Alteromonas	centrifuge	3		0	Not_Detected			
23500462_S4_L001	Ammonifex	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Amycolatopsis	centrifuge	22		0	Not_Detected			
23500462_S4_L001	Anaeromyxobacter	centrifuge	15		3	Not_Detected			
23500462_S4_L001	Anaerotruncus	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Aquabacterium	centrifuge	2		0	Not_Detected			
23500462_S4_L001	Aquisphaera	centrifuge	4		0	Not_Detected			
23500462_S4_L001	Archaeoglobus	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Archangium	centrifuge	6		2	Not_Detected			
23500462_S4_L001	Arsenicicoccus	centrifuge	2		2	Not_Detected			
23500462_S4_L001	Arthrobacter	centrifuge	19		25	Not_Detected			
23500462_S4_L001	Asticcacaulis	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Aureibaculum	centrifuge	60		0	Not_Detected			
23500462_S4_L001	Avibacterium	centrifuge	2		0	Not_Detected			
23500462_S4_L001	Azoarcus	centrifuge	1		0	Not_Detected			
23500462_S4_L001	Azospira	centrifuge	2		0	Not_Detected			
23500462_S4_L001	Azospirillum	centrifuge	4		1	Not_Detected			
23500462_S4_L001	Bacillus	centrifuge	25		473	Not_Detected			
