sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
16400396_S10_L001	Orientia	alignment	758	0.2195	1644	Not_Confirmed	0	false	false
16400396_S10_L001	Rickettsia	alignment	3851	0.2028	163744	Not_Confirmed	3	false	false
16400396_S10_L001	Achromobacter	centrifuge	2		0	Not_Detected			
16400396_S10_L001	Acinetobacter	centrifuge	501		4	Detected			
16400396_S10_L001	Agrobacterium	centrifuge	1		18	Not_Detected			
16400396_S10_L001	Alteromonas	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Amycolatopsis	centrifuge	2		0	Not_Detected			
16400396_S10_L001	Anaerococcus	centrifuge	193		0	Not_Detected			
16400396_S10_L001	Anaerocolumna	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Arachnia	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Arthrobacter	centrifuge	3		0	Not_Detected			
16400396_S10_L001	Azospirillum	centrifuge	1		2	Not_Detected			
16400396_S10_L001	Bacillus	centrifuge	6		0	Not_Detected			
16400396_S10_L001	Bacteroides	centrifuge	2		0	Not_Detected			
16400396_S10_L001	Bifidobacterium	centrifuge	12		0	Not_Detected			
16400396_S10_L001	Borrelia	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Bradyrhizobium	centrifuge	1		3	Not_Detected			
16400396_S10_L001	Brevundimonas	centrifuge	600		138576	Not_Detected			
16400396_S10_L001	Burkholderia	centrifuge	2		1	Not_Detected			
16400396_S10_L001	Candidatus_Izemoplasma	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Caulobacter	centrifuge	12		3916	Not_Detected			
16400396_S10_L001	Cetobacterium	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Citrobacter	centrifuge	53		0	Not_Detected			
16400396_S10_L001	Clostridium	centrifuge	790		1	Detected			
16400396_S10_L001	Cronobacter	centrifuge	25		0	Not_Detected			
16400396_S10_L001	Cutibacterium	centrifuge	574		0	Detected			
16400396_S10_L001	Cyanobium	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Dactylosporangium	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Dankookia	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Deinococcus	centrifuge	627		1	Detected			
16400396_S10_L001	Dickeya	centrifuge	4		3	Not_Detected			
16400396_S10_L001	Dissulfuribacter	centrifuge	4		0	Not_Detected			
16400396_S10_L001	Dryocola	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Enterobacter	centrifuge	18010		0	Detected			
16400396_S10_L001	Enterococcus	centrifuge	2		0	Not_Detected			
16400396_S10_L001	Erwinia	centrifuge	3		0	Not_Detected			
16400396_S10_L001	Escherichia	centrifuge	315		1	Not_Detected			
16400396_S10_L001	Flavobacterium	centrifuge	3		0	Not_Detected			
16400396_S10_L001	Fontivita	centrifuge	60		0	Not_Detected			
16400396_S10_L001	Franconibacter	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Glutamicibacter	centrifuge	3		0	Not_Detected			
16400396_S10_L001	Haemophilus	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Halosquirtibacter	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Herbaspirillum	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Humitalea	centrifuge	12		0	Not_Detected			
16400396_S10_L001	Hydrogenophilus	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Hymenobacter	centrifuge	2		0	Not_Detected			
16400396_S10_L001	Isoptericola	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Janthinobacterium	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Jeotgalicoccus	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Klebsiella	centrifuge	199		0	Not_Detected			
16400396_S10_L001	Kocuria	centrifuge	1		0	Not_Detected			
16400396_S10_L001	Kytococcus	centrifuge	2		0	Not_Detected			
16400396_S10_L001	Lactobacillus	centrifuge	2		0	Not_Detected			
16400396_S10_L001	Leclercia	centrifuge	4		0	Not_Detected			
