sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09502549_S8_L001	Orientia	alignment	856	0.2155	1288	Not_Confirmed	0	false	false
09502549_S8_L001	Rickettsia	alignment	2735	0.3226	127125	Not_Confirmed	1	false	true
09502549_S8_L001	Acetobacter	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Acidovorax	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Acinetobacter	centrifuge	119		1	Not_Detected			
09502549_S8_L001	Actinosynnema	centrifuge	43		0	Not_Detected			
09502549_S8_L001	Aerococcus	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Aeromonas	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Aminobacter	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Arthrobacter	centrifuge	56		0	Not_Detected			
09502549_S8_L001	Bacillus	centrifuge	4		3	Not_Detected			
09502549_S8_L001	Bacteroides	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Bartonella	centrifuge	1		3	Not_Detected			
09502549_S8_L001	Bdellovibrio	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Bifidobacterium	centrifuge	4		231	Not_Detected			
09502549_S8_L001	Blastochloris	centrifuge	511		0	Detected			
09502549_S8_L001	Bradyrhizobium	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Brenneria	centrifuge	3		0	Not_Detected			
09502549_S8_L001	Brevundimonas	centrifuge	229		97157	Not_Detected			
09502549_S8_L001	Burkholderia	centrifuge	394		1	Not_Detected			
09502549_S8_L001	Caldimonas	centrifuge	543		0	Detected			
09502549_S8_L001	Candidatus_Ponderosibacter	centrifuge	2		0	Not_Detected			
09502549_S8_L001	Caulobacter	centrifuge	7		6312	Not_Detected			
09502549_S8_L001	Cellulomonas	centrifuge	4		0	Not_Detected			
09502549_S8_L001	Clostridium	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Corynebacterium	centrifuge	706		0	Detected			
09502549_S8_L001	Deinococcus	centrifuge	6		1	Not_Detected			
09502549_S8_L001	Dissulfuribacter	centrifuge	6		1	Not_Detected			
09502549_S8_L001	Embleya	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Enterobacter	centrifuge	4		2	Not_Detected			
09502549_S8_L001	Enterococcus	centrifuge	1		3	Not_Detected			
09502549_S8_L001	Escherichia	centrifuge	7		1	Not_Detected			
09502549_S8_L001	Falsirhodobacter	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Faucicola	centrifuge	203		0	Not_Detected			
09502549_S8_L001	Fimbriimonas	centrifuge	2		2	Not_Detected			
09502549_S8_L001	Fischerella	centrifuge	1		0	Not_Detected			
09502549_S8_L001	Fontivita	centrifuge	95		0	Not_Detected			
