sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
23200736_S8_L001	Orientia	alignment	1981	0.2141	1288	Probable	2	true	false
23200736_S8_L001	Rickettsia	alignment	7994	0.2021	127125	Not_Confirmed	2	false	false
23200736_S8_L001	Acetobacter	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Achromobacter	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Acidaminococcus	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Acinetobacter	centrifuge	1		1	Not_Detected			
23200736_S8_L001	Agromyces	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Allosphingosinicella	centrifuge	2		0	Not_Detected			
23200736_S8_L001	Alteromonas	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Arsenicicoccus	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Arthrobacter	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Azospira	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Azospirillum	centrifuge	2		0	Not_Detected			
23200736_S8_L001	Bacillus	centrifuge	13		3	Not_Detected			
23200736_S8_L001	Bacteroides	centrifuge	5		0	Not_Detected			
23200736_S8_L001	Bifidobacterium	centrifuge	3		231	Not_Detected			
23200736_S8_L001	Bosea	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Bradyrhizobium	centrifuge	3		0	Not_Detected			
23200736_S8_L001	Brevibacterium	centrifuge	1547		0	Detected			
23200736_S8_L001	Brevundimonas	centrifuge	17		97157	Not_Detected			
23200736_S8_L001	Brucella	centrifuge	2		1	Not_Detected			
23200736_S8_L001	Burkholderia	centrifuge	9		1	Not_Detected			
23200736_S8_L001	Casimicrobium	centrifuge	155		0	Not_Detected			
23200736_S8_L001	Chitinolyticbacter	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Chitinophaga	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Clostridium	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Colwellia	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Corynebacterium	centrifuge	994		0	Detected			
23200736_S8_L001	Cryobacterium	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Curtobacterium	centrifuge	2		2	Not_Detected			
23200736_S8_L001	Cutibacterium	centrifuge	598		0	Detected			
23200736_S8_L001	Cyanobacterium	centrifuge	2		0	Not_Detected			
23200736_S8_L001	Cylindrospermopsis	centrifuge	2		0	Not_Detected			
23200736_S8_L001	Deinococcus	centrifuge	449		1	Not_Detected			
23200736_S8_L001	Desulfosarcina	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Dickeya	centrifuge	6		14	Not_Detected			
23200736_S8_L001	Dissulfuribacter	centrifuge	3		1	Not_Detected			
23200736_S8_L001	Duncaniella	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Enterobacter	centrifuge	1		2	Not_Detected			
23200736_S8_L001	Escherichia	centrifuge	6		1	Not_Detected			
23200736_S8_L001	Ferrovum	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Flavobacterium	centrifuge	898		0	Detected			
23200736_S8_L001	Fontivita	centrifuge	50		0	Not_Detected			
23200736_S8_L001	Gordonia	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Haemophilus	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Hymenobacter	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Hyphomonas	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Kaustia	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Klebsiella	centrifuge	11		0	Not_Detected			
23200736_S8_L001	Koinonema	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Leptolyngbya	centrifuge	2		0	Not_Detected			
23200736_S8_L001	Liberibacter	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Limnospira	centrifuge	1		0	Not_Detected			
23200736_S8_L001	Limosilactobacillus	centrifuge	2		0	Not_Detected			
