sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
23100360_S6_L001	Orientia	alignment	18084	0.2262	157122	Not_Confirmed	0	false	false
23100360_S6_L001	Rickettsia	alignment	56667	0.3226	189002	Not_Confirmed	0	false	true
23100360_S6_L001	Abyssalbus	centrifuge	2		0	Not_Detected			
23100360_S6_L001	Acetivibrio	centrifuge	18		0	Not_Detected			
23100360_S6_L001	Achromobacter	centrifuge	1		2	Not_Detected			
23100360_S6_L001	Acidianus	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Acidiferrobacter	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Acidovorax	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Acinetobacter	centrifuge	5		107033	Not_Detected			
23100360_S6_L001	Actinacidiphila	centrifuge	21		0	Not_Detected			
23100360_S6_L001	Actinomyces	centrifuge	1		2	Not_Detected			
23100360_S6_L001	Actinotalea	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Aeromonas	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Agrobacterium	centrifuge	218		0	Not_Detected			
23100360_S6_L001	Agromyces	centrifuge	1		153	Not_Detected			
23100360_S6_L001	Aliarcobacter	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Alienimonas	centrifuge	76		0	Not_Detected			
23100360_S6_L001	Alloscardovia	centrifuge	1		28	Not_Detected			
23100360_S6_L001	Allostella	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Amycolatopsis	centrifuge	5		2	Not_Detected			
23100360_S6_L001	Anaeromyxobacter	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Angustibacter	centrifuge	2		0	Not_Detected			
23100360_S6_L001	Antarcticirhabdus	centrifuge	15251		2	Detected			
23100360_S6_L001	Arabiibacter	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Arthrobacter	centrifuge	10		87	Not_Detected			
23100360_S6_L001	Asticcacaulis	centrifuge	5		0	Not_Detected			
23100360_S6_L001	Aureimonas	centrifuge	1499		0	Detected			
23100360_S6_L001	Azonexus	centrifuge	3		0	Not_Detected			
23100360_S6_L001	Azospirillum	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Bacillus	centrifuge	3		1	Not_Detected			
23100360_S6_L001	Bacteroides	centrifuge	6		0	Not_Detected			
23100360_S6_L001	Bartonella	centrifuge	7		4	Not_Detected			
23100360_S6_L001	Bifidobacterium	centrifuge	40		1	Not_Detected			
23100360_S6_L001	Bordetella	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Bradyrhizobium	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Brevundimonas	centrifuge	8189		337	Detected			
23100360_S6_L001	Brucella	centrifuge	12		278	Not_Detected			
23100360_S6_L001	Buchnera	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Burkholderia	centrifuge	15083		142458	Not_Detected			
23100360_S6_L001	Caldithrix	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Campylobacter	centrifuge	1		2	Not_Detected			
23100360_S6_L001	Candidatus_Bipolaricaulis	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Candidatus_Chlorohelix	centrifuge	3		0	Not_Detected			
23100360_S6_L001	Candidatus_Karelsulcia	centrifuge	2		0	Not_Detected			
23100360_S6_L001	Candidatus_Nitrosocaldus	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Candidatus_Phaeomarinibacter	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Candidatus_Planktophila	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Candidatus_Southlakia	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Candidatus_Viadribacter	centrifuge	14		0	Not_Detected			
23100360_S6_L001	Catenulispora	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Caulobacter	centrifuge	419		29	Not_Detected			
23100360_S6_L001	Cedecea	centrifuge	3		0	Not_Detected			
23100360_S6_L001	Cellulomonas	centrifuge	16		5	Not_Detected			
23100360_S6_L001	Cellulosimicrobium	centrifuge	1		11	Not_Detected			
23100360_S6_L001	Cereibacter	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Chelativorans	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Chlamydia	centrifuge	5		0	Not_Detected			
23100360_S6_L001	Chloroflexus	centrifuge	2121		0	Detected			
23100360_S6_L001	Chroococcidiopsis	centrifuge	1		1	Not_Detected			
23100360_S6_L001	Cloacibacterium	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Collimonas	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Congregibacter	centrifuge	1		0	Not_Detected			
23100360_S6_L001	Corynebacterium	centrifuge	1		230	Not_Detected			
23100360_S6_L001	Curtobacterium	centrifuge	3		154479	Not_Detected			
23100360_S6_L001	Dactylosporangium	centrifuge	5		2	Not_Detected			
23100360_S6_L001	Dechloromonas	centrifuge	38		0	Not_Detected			
23100360_S6_L001	Deinococcus	centrifuge	151		2	Not_Detected			
23100360_S6_L001	Demequina	centrifuge	5		0	Not_Detected			
