sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
23900573_S2_L001	Orientia	alignment	52	0.2175	2202	Not_Confirmed	0	false	false
23900573_S2_L001	Rickettsia	alignment	2847	0.261	582829	Not_Confirmed	10	false	true
23900573_S2_L001	Acetivibrio	centrifuge	1		1	Not_Detected			
23900573_S2_L001	Achromobacter	centrifuge	4		0	Not_Detected			
23900573_S2_L001	Acinetobacter	centrifuge	30		0	Not_Detected			
23900573_S2_L001	Actinacidiphila	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Actinomyces	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Actinoplanes	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Actinospongiicola	centrifuge	1		3	Not_Detected			
23900573_S2_L001	Aeromonas	centrifuge	100		0	Not_Detected			
23900573_S2_L001	Alcaligenes	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Alicycliphilus	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Altericista	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Alteromonas	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Aminobacter	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Amphritea	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Amycolatopsis	centrifuge	6		0	Not_Detected			
23900573_S2_L001	Anaeromyxobacter	centrifuge	5		0	Not_Detected			
23900573_S2_L001	Archangium	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Arsenicicoccus	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Arthrobacter	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Asticcacaulis	centrifuge	1		41	Not_Detected			
23900573_S2_L001	Athalassotoga	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Azospira	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Azospirillum	centrifuge	7		0	Not_Detected			
23900573_S2_L001	Bacillus	centrifuge	10		0	Not_Detected			
23900573_S2_L001	Bacteroides	centrifuge	6		0	Not_Detected			
23900573_S2_L001	Bartonella	centrifuge	1		1	Not_Detected			
23900573_S2_L001	Bifidobacterium	centrifuge	3		6	Not_Detected			
23900573_S2_L001	Blastochloris	centrifuge	4		13	Not_Detected			
23900573_S2_L001	Blastococcus	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Bordetella	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Bradyrhizobium	centrifuge	306		6	Not_Detected			
23900573_S2_L001	Brevibacillus	centrifuge	53		0	Not_Detected			
23900573_S2_L001	Brevundimonas	centrifuge	811		285740	Not_Detected			
23900573_S2_L001	Burkholderia	centrifuge	13		1	Not_Detected			
23900573_S2_L001	Campylobacter	centrifuge	87		0	Not_Detected			
23900573_S2_L001	Carbonactinospora	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Castellaniella	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Caulobacter	centrifuge	31		14634	Not_Detected			
23900573_S2_L001	Cedecea	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Cellulomonas	centrifuge	6		0	Not_Detected			
23900573_S2_L001	Cellulosimicrobium	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Chitinophaga	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Chromobacterium	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Citrobacter	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Clostridium	centrifuge	1		1	Not_Detected			
23900573_S2_L001	Collimonas	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Corallococcus	centrifuge	11		0	Not_Detected			
23900573_S2_L001	Corynebacterium	centrifuge	4		0	Not_Detected			
23900573_S2_L001	Cronobacter	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Cupriavidus	centrifuge	2		1	Not_Detected			
23900573_S2_L001	Curtobacterium	centrifuge	1		1	Not_Detected			
23900573_S2_L001	Cutibacterium	centrifuge	1		3	Not_Detected			
23900573_S2_L001	Cyanobium	centrifuge	2		0	Not_Detected			
23900573_S2_L001	Cystobacter	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Deinococcus	centrifuge	565		1	Detected			
23900573_S2_L001	Dickeya	centrifuge	3		2	Not_Detected			
23900573_S2_L001	Dissulfuribacter	centrifuge	4		1	Not_Detected			
23900573_S2_L001	Embleya	centrifuge	7		0	Not_Detected			
23900573_S2_L001	Empedobacter	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Enterobacter	centrifuge	8		0	Not_Detected			
23900573_S2_L001	Enterococcus	centrifuge	7		0	Not_Detected			
23900573_S2_L001	Erwinia	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Escherichia	centrifuge	1225		0	Detected			
23900573_S2_L001	Fimbriimonas	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Fontivita	centrifuge	67		11	Not_Detected			
23900573_S2_L001	Frateuria	centrifuge	1		0	Not_Detected			
23900573_S2_L001	Fuerstiella	centrifuge	59		0	Not_Detected			
23900573_S2_L001	Geoalkalibacter	centrifuge	1		0	Not_Detected			
