sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09300438_S7_L001	Orientia	alignment	6	0.0821	153624	Negative	0	false	false
09300438_S7_L001	Rickettsia	alignment	33	0.0877	513657	Negative	18	false	false
09300438_S7_L001	Acetivibrio	centrifuge	3		6	Not_Detected			
09300438_S7_L001	Actinomadura	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Allobranchiibius	centrifuge	1		5	Not_Detected			
09300438_S7_L001	Anaerococcus	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Arcanobacterium	centrifuge	4		0	Not_Detected			
09300438_S7_L001	Athalassotoga	centrifuge	3		0	Not_Detected			
09300438_S7_L001	Bacillus	centrifuge	3		33	Not_Detected			
09300438_S7_L001	Bifidobacterium	centrifuge	34		14	Not_Detected			
09300438_S7_L001	Bradyrhizobium	centrifuge	1		1	Not_Detected			
09300438_S7_L001	Clostridium	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Colwellia	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Comamonas	centrifuge	1		3	Not_Detected			
09300438_S7_L001	Corynebacterium	centrifuge	1900		66013	Not_Detected			
09300438_S7_L001	Cyclobacterium	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Deinococcus	centrifuge	51		1	Not_Detected			
09300438_S7_L001	Desulfurococcus	centrifuge	8		0	Not_Detected			
09300438_S7_L001	Dickeya	centrifuge	1		1	Not_Detected			
09300438_S7_L001	Dissulfuribacter	centrifuge	6		0	Not_Detected			
09300438_S7_L001	Embleya	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Ensifer	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Enterobacter	centrifuge	6		2	Not_Detected			
09300438_S7_L001	Enterococcus	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Entomomonas	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Entomospira	centrifuge	7		0	Not_Detected			
09300438_S7_L001	Erwinia	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Escherichia	centrifuge	6		2	Not_Detected			
09300438_S7_L001	Faucicola	centrifuge	1		50412	Not_Detected			
09300438_S7_L001	Flavobacterium	centrifuge	3		0	Not_Detected			
09300438_S7_L001	Fontivita	centrifuge	52		0	Not_Detected			
09300438_S7_L001	Francisella	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Gloeomargarita	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Halodesulfovibrio	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Kitasatospora	centrifuge	1		2	Not_Detected			
09300438_S7_L001	Klebsiella	centrifuge	3		53	Not_Detected			
09300438_S7_L001	Latilactobacillus	centrifuge	1		7	Not_Detected			
09300438_S7_L001	Lelliottia	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Liberibacter	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Mariniblastus	centrifuge	2		1686	Not_Detected			
09300438_S7_L001	Marinobacter	centrifuge	2		0	Not_Detected			
09300438_S7_L001	Metabacillus	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Morganella	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Mucilaginibacter	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Mycobacterium	centrifuge	1		6	Not_Detected			
09300438_S7_L001	Mycobacteroides	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Mycolicibacterium	centrifuge	1		7	Not_Detected			
09300438_S7_L001	Mycoplasma	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Mycoplasmoides	centrifuge	81		0	Not_Detected			
09300438_S7_L001	Mycoplasmopsis	centrifuge	1		137	Not_Detected			
09300438_S7_L001	Nitratiruptor	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Nocardia	centrifuge	1		34	Not_Detected			
09300438_S7_L001	Nonomuraea	centrifuge	1		1	Not_Detected			
09300438_S7_L001	Oceaniferula	centrifuge	1		3	Not_Detected			
09300438_S7_L001	Paenibacillus	centrifuge	4		5	Not_Detected			
09300438_S7_L001	Paenisporosarcina	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Parabacteroides	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Parascardovia	centrifuge	1		3	Not_Detected			
09300438_S7_L001	Parasphingorhabdus	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Pelagibacterium	centrifuge	1		2	Not_Detected			
09300438_S7_L001	Pengzhenrongella	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Peribacillus	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Phycisphaera	centrifuge	3		0	Not_Detected			
09300438_S7_L001	Planktothrix	centrifuge	2		5	Not_Detected			
09300438_S7_L001	Plantactinospora	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Priestia	centrifuge	1		8	Not_Detected			
09300438_S7_L001	Pseudoalteromonas	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Pseudomonas	centrifuge	2		7	Not_Detected			
09300438_S7_L001	Riemerella	centrifuge	4		0	Not_Detected			
09300438_S7_L001	Saltatorellus	centrifuge	27		0	Not_Detected			
09300438_S7_L001	Shewanella	centrifuge	2		0	Not_Detected			
09300438_S7_L001	Sorangium	centrifuge	4		0	Not_Detected			
09300438_S7_L001	Sphaerobacter	centrifuge	272		0	Not_Detected			
09300438_S7_L001	Spiroplasma	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Staphylococcus	centrifuge	8		0	Not_Detected			
09300438_S7_L001	Stappia	centrifuge	2		0	Not_Detected			
09300438_S7_L001	Stenotrophomonas	centrifuge	3		0	Not_Detected			
09300438_S7_L001	Streptococcus	centrifuge	2		0	Not_Detected			
09300438_S7_L001	Streptomyces	centrifuge	28		94	Not_Detected			
09300438_S7_L001	Streptosporangium	centrifuge	283		0	Not_Detected			
09300438_S7_L001	Sulfurimonas	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Sulfurospirillum	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Thalassotalea	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Thermoanaerobacter	centrifuge	3		0	Not_Detected			
09300438_S7_L001	Thermogutta	centrifuge	2		0	Not_Detected			
09300438_S7_L001	Thermomicrobium	centrifuge	416		25	Not_Detected			
09300438_S7_L001	Thermosulfuriphilus	centrifuge	1		0	Not_Detected			
09300438_S7_L001	Thiorhodovibrio	centrifuge	2		0	Not_Detected			
09300438_S7_L001	Treponema	centrifuge	2		0	Not_Detected			
09300438_S7_L001	Vibrio	centrifuge	1		0	Not_Detected			
