sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09902444_S5_L001	Orientia	alignment	1111	0.3235	1288	Not_Confirmed	1	false	true
09902444_S5_L001	Rickettsia	alignment	20427	0.322	127125	Not_Confirmed	1	false	true
09902444_S5_L001	Acetivibrio	centrifuge	8		211	Not_Detected			
09902444_S5_L001	Acinetobacter	centrifuge	3		1	Not_Detected			
09902444_S5_L001	Actinomycetospora	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Aeromonas	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Agrobacterium	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Alicycliphilus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Anaeromyxobacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Antarcticirhabdus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Aquihabitans	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Arabiibacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Arthrobacter	centrifuge	4		0	Not_Detected			
09902444_S5_L001	Asticcacaulis	centrifuge	1		18	Not_Detected			
09902444_S5_L001	Azospirillum	centrifuge	12		0	Not_Detected			
09902444_S5_L001	Bacillus	centrifuge	12		3	Not_Detected			
09902444_S5_L001	Bacteroides	centrifuge	13		0	Not_Detected			
09902444_S5_L001	Bdellovibrio	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Bifidobacterium	centrifuge	7		231	Not_Detected			
09902444_S5_L001	Bordetella	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Brachyspira	centrifuge	16		0	Not_Detected			
09902444_S5_L001	Brevundimonas	centrifuge	18258		97157	Not_Detected			
09902444_S5_L001	Burkholderia	centrifuge	4		1	Not_Detected			
09902444_S5_L001	Campylobacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Candidatus_Karelsulcia	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Candidatus_Nanosynbacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Caulobacter	centrifuge	602		6312	Not_Detected			
09902444_S5_L001	Cellulomonas	centrifuge	3		0	Not_Detected			
09902444_S5_L001	Chroococcidiopsis	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Clostridium	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Corallococcus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Corynebacterium	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Crateriforma	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Croceicoccus	centrifuge	8		0	Not_Detected			
09902444_S5_L001	Cupriavidus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Curtobacterium	centrifuge	1		2	Not_Detected			
09902444_S5_L001	Deinococcus	centrifuge	321		1	Not_Detected			
09902444_S5_L001	Delftia	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Dickeya	centrifuge	3		14	Not_Detected			
09902444_S5_L001	Dissulfuribacter	centrifuge	3		1	Not_Detected			
09902444_S5_L001	Enterobacter	centrifuge	14		2	Not_Detected			
09902444_S5_L001	Enterococcus	centrifuge	10		3	Not_Detected			
09902444_S5_L001	Erwinia	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Erythrobacter	centrifuge	5		0	Not_Detected			
09902444_S5_L001	Escherichia	centrifuge	5		1	Not_Detected			
09902444_S5_L001	Faucicola	centrifuge	261		0	Not_Detected			
09902444_S5_L001	Fimbriimonas	centrifuge	2		2	Not_Detected			
09902444_S5_L001	Fontivita	centrifuge	14		0	Not_Detected			
09902444_S5_L001	Geobacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Geothrix	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Gloeobacter	centrifuge	1		10	Not_Detected			
09902444_S5_L001	Gordonibacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Haemophilus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Humisphaera	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Hymenobacter	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Kitasatospora	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Klebsiella	centrifuge	4		0	Not_Detected			
09902444_S5_L001	Kocuria	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Kovacikia	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Kutzneria	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Latilactobacillus	centrifuge	3		0	Not_Detected			
09902444_S5_L001	Leifsonia	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Limosilactobacillus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Lysobacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Magnetovirga	centrifuge	3		0	Not_Detected			
09902444_S5_L001	Malacoplasma	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Mammaliicoccus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Marinibacterium	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Mesorhizobium	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Methylococcus	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Microbacterium	centrifuge	4		1	Not_Detected			
09902444_S5_L001	Microcystis	centrifuge	2		1	Not_Detected			
09902444_S5_L001	Micromonospora	centrifuge	3		0	Not_Detected			
09902444_S5_L001	Modestobacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Morganella	centrifuge	1		172	Not_Detected			
09902444_S5_L001	Mucilaginibacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Mycobacterium	centrifuge	6		0	Not_Detected			
09902444_S5_L001	Mycolicibacterium	centrifuge	5		1	Not_Detected			
09902444_S5_L001	Mycoplasma	centrifuge	11		0	Not_Detected			
09902444_S5_L001	Mycoplasmoides	centrifuge	75		0	Not_Detected			
09902444_S5_L001	Mycoplasmopsis	centrifuge	18		3314	Not_Detected			
09902444_S5_L001	Nannocystis	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Nocardia	centrifuge	4		0	Not_Detected			
09902444_S5_L001	Nocardioides	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Nostoc	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Novosphingobium	centrifuge	162		0	Not_Detected			
09902444_S5_L001	Oceanicaulis	centrifuge	9		0	Not_Detected			
09902444_S5_L001	Paenibacillus	centrifuge	4		69	Not_Detected			
09902444_S5_L001	Paracidovorax	centrifuge	1		1	Not_Detected			
09902444_S5_L001	Pelagibacterium	centrifuge	3		0	Not_Detected			
09902444_S5_L001	Pendulispora	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Pengzhenrongella	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Petrotoga	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Phenylobacterium	centrifuge	13		147	Not_Detected			
09902444_S5_L001	Planktothrix	centrifuge	4		156	Not_Detected			
09902444_S5_L001	Protaetiibacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Pseudoalteromonas	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Pseudolysobacter	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Pseudomonas	centrifuge	7		0	Not_Detected			
09902444_S5_L001	Pseudooceanicola	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Rahnella	centrifuge	60		0	Not_Detected			
09902444_S5_L001	Rhodanobacter	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Rohdeia	centrifuge	5		53	Not_Detected			
09902444_S5_L001	Roseomonas	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Roseovarius	centrifuge	6		0	Not_Detected			
09902444_S5_L001	Salmonella	centrifuge	1		1	Not_Detected			
09902444_S5_L001	Sedimenticola	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Serratia	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Sodalis	centrifuge	1		0	Not_Detected			
09902444_S5_L001	Sorangium	centrifuge	2		0	Not_Detected			
09902444_S5_L001	Sphingobium	centrifuge	2		0	Not_Detected			
