sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
15600602_S4_L001	Orientia	alignment	3453	0.2201	846483	Not_Confirmed	0	false	false
15600602_S4_L001	Rickettsia	alignment	3294	0.3025	53908	Not_Confirmed	0	false	true
15600602_S4_L001	Acetobacter	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Acidihalobacter	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Acinetobacter	centrifuge	134		2	Not_Detected			
15600602_S4_L001	Aedoeadaptatus	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Alloscardovia	centrifuge	1		6	Not_Detected			
15600602_S4_L001	Anabaena	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Arcanobacterium	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Azospirillum	centrifuge	3		0	Not_Detected			
15600602_S4_L001	Bacillus	centrifuge	3		0	Not_Detected			
15600602_S4_L001	Bacteroides	centrifuge	2		1	Not_Detected			
15600602_S4_L001	Bartonella	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Bifidobacterium	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Bradyrhizobium	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Cellvibrio	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Clostridium	centrifuge	1		2	Not_Detected			
15600602_S4_L001	Corallococcus	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Corynebacterium	centrifuge	470		41	Not_Detected			
15600602_S4_L001	Cupriavidus	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Dankookia	centrifuge	4		0	Not_Detected			
15600602_S4_L001	Dehalococcoides	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Deinococcus	centrifuge	30		0	Not_Detected			
15600602_S4_L001	Dickeya	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Dissulfuribacter	centrifuge	8		0	Not_Detected			
15600602_S4_L001	Enterobacter	centrifuge	2		1	Not_Detected			
15600602_S4_L001	Entomobacter	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Erwinia	centrifuge	3		0	Not_Detected			
15600602_S4_L001	Escherichia	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Fontivita	centrifuge	21		0	Not_Detected			
15600602_S4_L001	Gordonia	centrifuge	1		22	Not_Detected			
15600602_S4_L001	Halorhodospira	centrifuge	4		0	Not_Detected			
15600602_S4_L001	Klebsiella	centrifuge	26		0	Not_Detected			
15600602_S4_L001	Latilactobacillus	centrifuge	164		0	Not_Detected			
15600602_S4_L001	Mariniblastus	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Marinivivus	centrifuge	7		0	Not_Detected			
15600602_S4_L001	Marinomonas	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Methylacidiphilum_(ex_Ratnadevi_et_al._2023)	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Methylobacterium	centrifuge	459		0	Not_Detected			
15600602_S4_L001	Methylocystis	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Methylorubrum	centrifuge	736		0	Detected			
15600602_S4_L001	Microbacterium	centrifuge	1		1	Not_Detected			
15600602_S4_L001	Modestobacter	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Muricoccus	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Mycobacterium	centrifuge	2		7	Not_Detected			
15600602_S4_L001	Mycoplasmopsis	centrifuge	18		0	Not_Detected			
15600602_S4_L001	Natronococcus	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Nitrospira	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Oceanicaulis	centrifuge	3		0	Not_Detected			
15600602_S4_L001	Oecophyllibacter	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Peribacillus	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Petrotoga	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Plantactinospora	centrifuge	1		1	Not_Detected			
15600602_S4_L001	Pseudarthrobacter	centrifuge	1		1	Not_Detected			
15600602_S4_L001	Pseudomonas	centrifuge	691		1	Detected			
15600602_S4_L001	Rheinheimera	centrifuge	373		0	Not_Detected			
15600602_S4_L001	Rhodococcus	centrifuge	4		911816	Not_Detected			
15600602_S4_L001	Rhodovastum	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Roseobacter	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Roseomonas	centrifuge	1639		0	Detected			
15600602_S4_L001	Salmonella	centrifuge	1		3	Not_Detected			
15600602_S4_L001	Sedimenticola	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Segatella	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Sinorhizobium	centrifuge	2		0	Not_Detected			
15600602_S4_L001	Sphingomonas	centrifuge	1		1	Not_Detected			
15600602_S4_L001	Staphylococcus	centrifuge	8		0	Not_Detected			
15600602_S4_L001	Stappia	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Stenotrophomonas	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Streptococcus	centrifuge	479		0	Not_Detected			
15600602_S4_L001	Streptomyces	centrifuge	6		514	Not_Detected			
15600602_S4_L001	Streptosporangium	centrifuge	5		0	Not_Detected			
15600602_S4_L001	Stutzerimonas	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Thermomicrobium	centrifuge	97		0	Not_Detected			
15600602_S4_L001	Thermosulfidibacter	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Thiohalobacter	centrifuge	1		0	Not_Detected			
15600602_S4_L001	Vibrio	centrifuge	2		1	Not_Detected			
15600602_S4_L001	Xanthomonas	centrifuge	2		0	Not_Detected			
