sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
23900356_S5_L001	Orientia	alignment	5671	0.2248	157122	Not_Confirmed	0	false	false
23900356_S5_L001	Rickettsia	alignment	441173	0.3046	189002	Probable	1	true	true
23900356_S5_L001	Achromobacter	centrifuge	1		2	Not_Detected			
23900356_S5_L001	Acidipropionibacterium	centrifuge	3		6	Not_Detected			
23900356_S5_L001	Acidovorax	centrifuge	38330		0	Detected			
23900356_S5_L001	Acinetobacter	centrifuge	250894		107033	Not_Detected			
23900356_S5_L001	Actinoalloteichus	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Actinobacillus	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Actinomadura	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Aeromonas	centrifuge	110109		0	Detected			
23900356_S5_L001	Agaribacterium	centrifuge	8		5	Not_Detected			
23900356_S5_L001	Agrobacterium	centrifuge	2165		0	Detected			
23900356_S5_L001	Agromyces	centrifuge	2		153	Not_Detected			
23900356_S5_L001	Alicycliphilus	centrifuge	9		0	Not_Detected			
23900356_S5_L001	Allorhizobium	centrifuge	8		0	Not_Detected			
23900356_S5_L001	Alloscardovia	centrifuge	1		28	Not_Detected			
23900356_S5_L001	Alteromonas	centrifuge	4		0	Not_Detected			
23900356_S5_L001	Aminobacter	centrifuge	3		9	Not_Detected			
23900356_S5_L001	Amycolatopsis	centrifuge	1		2	Not_Detected			
23900356_S5_L001	Ancylobacter	centrifuge	21		0	Not_Detected			
23900356_S5_L001	Antarcticirhabdus	centrifuge	14		2	Not_Detected			
23900356_S5_L001	Aquabacterium	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Aquaspirillum	centrifuge	1		1	Not_Detected			
23900356_S5_L001	Aquibium	centrifuge	12		3	Not_Detected			
23900356_S5_L001	Aquincola	centrifuge	8		0	Not_Detected			
23900356_S5_L001	Aquipseudomonas	centrifuge	923		0	Detected			
23900356_S5_L001	Aquirufa	centrifuge	1949		0	Detected			
23900356_S5_L001	Arabiibacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Arsenophonus	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Arthrobacter	centrifuge	1		87	Not_Detected			
23900356_S5_L001	Aureibaculum	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Azospira	centrifuge	22		0	Not_Detected			
23900356_S5_L001	Azotobacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Bacteroides	centrifuge	3		0	Not_Detected			
23900356_S5_L001	Bartonella	centrifuge	6		4	Not_Detected			
23900356_S5_L001	Beggiatoa	centrifuge	2		0	Not_Detected			
23900356_S5_L001	Bergeyella	centrifuge	4		0	Not_Detected			
23900356_S5_L001	Bifidobacterium	centrifuge	2		1	Not_Detected			
23900356_S5_L001	Biomaibacter	centrifuge	2		0	Not_Detected			
23900356_S5_L001	Blautia	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Bosea	centrifuge	5		0	Not_Detected			
23900356_S5_L001	Bradyrhizobium	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Brucella	centrifuge	3790		278	Detected			
23900356_S5_L001	Buchnera	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Burkholderia	centrifuge	10		142458	Not_Detected			
23900356_S5_L001	Caldichromatium	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Candidatus_Accumulibacter	centrifuge	17		0	Not_Detected			
23900356_S5_L001	Candidatus_Contubernalis	centrifuge	2		0	Not_Detected			
23900356_S5_L001	Candidatus_Fukatsuia	centrifuge	1		4	Not_Detected			
23900356_S5_L001	Candidatus_Methylocalor	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Candidatus_Methylospira	centrifuge	14		0	Not_Detected			
23900356_S5_L001	Candidatus_Nardonella	centrifuge	5		0	Not_Detected			
23900356_S5_L001	Candidatus_Palibaumannia	centrifuge	4		0	Not_Detected			
23900356_S5_L001	Candidatus_Pelagisphaera	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Candidatus_Phytoplasma	centrifuge	2		0	Not_Detected			
23900356_S5_L001	Candidatus_Tachikawaea	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Chitinimonas	centrifuge	5		1	Not_Detected			
23900356_S5_L001	Chromobacterium	centrifuge	2		0	Not_Detected			
23900356_S5_L001	Chryseobacterium	centrifuge	145		0	Not_Detected			
23900356_S5_L001	Citrobacter	centrifuge	9		0	Not_Detected			
23900356_S5_L001	Cloacibacterium	centrifuge	3827		0	Detected			
23900356_S5_L001	Clostridium	centrifuge	1		5	Not_Detected			
23900356_S5_L001	Cohaesibacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Comamonas	centrifuge	37		8	Not_Detected			
23900356_S5_L001	Congregicoccus	centrifuge	4		0	Not_Detected			
23900356_S5_L001	Coraliomargarita	centrifuge	93		0	Not_Detected			
23900356_S5_L001	Corynebacterium	centrifuge	1		230	Not_Detected			
23900356_S5_L001	Coxiella	centrifuge	2		2	Not_Detected			
23900356_S5_L001	Cronobacter	centrifuge	3		0	Not_Detected			
23900356_S5_L001	Cupriavidus	centrifuge	1		5	Not_Detected			
23900356_S5_L001	Cutibacterium	centrifuge	8903		7	Detected			
23900356_S5_L001	Dechloromonas	centrifuge	12		0	Not_Detected			
23900356_S5_L001	Deefgea	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Deinococcus	centrifuge	76		2	Not_Detected			
23900356_S5_L001	Delftia	centrifuge	18		2	Not_Detected			
23900356_S5_L001	Denitrificimonas	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Desulforapulum	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Devosia	centrifuge	11		0	Not_Detected			
23900356_S5_L001	Diaphorobacter	centrifuge	190		0	Not_Detected			
23900356_S5_L001	Dickeya	centrifuge	63		2	Not_Detected			
23900356_S5_L001	Dongshaea	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Draconibacterium	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Dryocola	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Duodenibacillus	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Ectopseudomonas	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Ensifer	centrifuge	3		2	Not_Detected			
23900356_S5_L001	Enterobacter	centrifuge	2575		14	Detected			
23900356_S5_L001	Enterococcus	centrifuge	3		1	Not_Detected			
23900356_S5_L001	Epilithonimonas	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Erwinia	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Escherichia	centrifuge	32		2	Not_Detected			
23900356_S5_L001	Ferrigenium	centrifuge	2		0	Not_Detected			
23900356_S5_L001	Flocculibacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Fluviibacter	centrifuge	44		0	Not_Detected			
23900356_S5_L001	Fontisphaera	centrifuge	135		0	Not_Detected			
23900356_S5_L001	Fontivita	centrifuge	7		0	Not_Detected			
23900356_S5_L001	Gallaecimonas	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Gardnerella	centrifuge	4140		0	Detected			
23900356_S5_L001	Geoalkalibacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Georgenia	centrifuge	1		11	Not_Detected			
23900356_S5_L001	Georhizobium	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Gordonibacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Haloferula	centrifuge	688		0	Detected			
23900356_S5_L001	Halomonas	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Halopseudomonas	centrifuge	6		0	Not_Detected			
23900356_S5_L001	Halorhodospira	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Halorussus	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Halotalea	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Hartmannibacter	centrifuge	14		0	Not_Detected			
23900356_S5_L001	Helicobacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Hoeflea	centrifuge	17		81	Not_Detected			
23900356_S5_L001	Hydrogenophaga	centrifuge	7		0	Not_Detected			
23900356_S5_L001	Hyphococcus	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Hyphomicrobium	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Ideonella	centrifuge	3290		0	Detected			
23900356_S5_L001	Kaistella	centrifuge	3		0	Not_Detected			
23900356_S5_L001	Kitasatospora	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Klebsiella	centrifuge	40		16	Not_Detected			
23900356_S5_L001	Kocuria	centrifuge	912		19	Detected			
23900356_S5_L001	Kribbella	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Labilithrix	centrifuge	13		0	Not_Detected			
23900356_S5_L001	Lachnoanaerobaculum	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Leptothrix	centrifuge	15		0	Not_Detected			
23900356_S5_L001	Lichenihabitans	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Limnobaculum	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Limnohabitans	centrifuge	2539		0	Detected			
23900356_S5_L001	Luteolibacter	centrifuge	3		0	Not_Detected			
23900356_S5_L001	Lysobacter	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Magnetococcus	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Maricaulis	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Mariluticola	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Marinobacter	centrifuge	2		2	Not_Detected			
23900356_S5_L001	Marinobacterium	centrifuge	1		0	Not_Detected			
23900356_S5_L001	Marinomonas	centrifuge	1		1	Not_Detected			
23900356_S5_L001	Martelella	centrifuge	2		0	Not_Detected			
23900356_S5_L001	Massilia	centrifuge	1		5	Not_Detected			
23900356_S5_L001	Melaminivora	centrifuge	2		0	Not_Detected			
