sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
15000105_S2_L001	Orientia	alignment	1889	0.2188	153624	Not_Confirmed	0	false	false
15000105_S2_L001	Rickettsia	alignment	5562	0.2162	513657	Not_Confirmed	12	false	false
15000105_S2_L001	Acetivibrio	centrifuge	1		6	Not_Detected			
15000105_S2_L001	Achromobacter	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Acidovorax	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Actinobacillus	centrifuge	105		0	Not_Detected			
15000105_S2_L001	Actinomadura	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Actinomyces	centrifuge	266		0	Not_Detected			
15000105_S2_L001	Aeromonas	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Agrobacterium	centrifuge	780		0	Detected			
15000105_S2_L001	Agromyces	centrifuge	1		4	Not_Detected			
15000105_S2_L001	Ammonifex	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Anaeromyxobacter	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Antiquaquibacter	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Aquiflexum	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Aquiluna	centrifuge	1		3	Not_Detected			
15000105_S2_L001	Aquisediminimonas	centrifuge	5		0	Not_Detected			
15000105_S2_L001	Arthrobacter	centrifuge	54		4635	Not_Detected			
15000105_S2_L001	Atribacter	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Aurantimicrobium	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Auritidibacter	centrifuge	9		1	Not_Detected			
15000105_S2_L001	Azoarcus	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Azospirillum	centrifuge	1		7	Not_Detected			
15000105_S2_L001	Bacillus	centrifuge	11		33	Not_Detected			
15000105_S2_L001	Bacteroides	centrifuge	4		1	Not_Detected			
15000105_S2_L001	Bartonella	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Bifidobacterium	centrifuge	11		14	Not_Detected			
15000105_S2_L001	Blattabacterium	centrifuge	3		0	Not_Detected			
15000105_S2_L001	Bosea	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Bradyrhizobium	centrifuge	1		1	Not_Detected			
15000105_S2_L001	Brevundimonas	centrifuge	998		174180	Not_Detected			
15000105_S2_L001	Burkholderia	centrifuge	250		28	Not_Detected			
15000105_S2_L001	Caldithrix	centrifuge	2		0	Not_Detected			
15000105_S2_L001	Campylobacter	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Candidatus_Desulforudis	centrifuge	98		0	Not_Detected			
15000105_S2_L001	Candidatus_Leptofilum	centrifuge	2		0	Not_Detected			
15000105_S2_L001	Candidatus_Neptunichlamydia	centrifuge	2		0	Not_Detected			
15000105_S2_L001	Caulobacter	centrifuge	26		4642	Not_Detected			
15000105_S2_L001	Cellulomonas	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Cellulosimicrobium	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Chitinolyticbacter	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Chlamydia	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Clavibacter	centrifuge	1		1	Not_Detected			
15000105_S2_L001	Clostridium	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Cnuibacter	centrifuge	2		1	Not_Detected			
15000105_S2_L001	Corynebacterium	centrifuge	1		66013	Not_Detected			
15000105_S2_L001	Crateriforma	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Cupriavidus	centrifuge	1		14	Not_Detected			
15000105_S2_L001	Curtobacterium	centrifuge	1105		225	Not_Detected			
15000105_S2_L001	Cutibacterium	centrifuge	1505		76384	Not_Detected			
15000105_S2_L001	Cylindrospermopsis	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Dactylosporangium	centrifuge	2		0	Not_Detected			
15000105_S2_L001	Deinococcus	centrifuge	304		1	Not_Detected			
15000105_S2_L001	Dermatophilus	centrifuge	1		463	Not_Detected			
15000105_S2_L001	Desulfofustis	centrifuge	1		0	Not_Detected			
15000105_S2_L001	Desulfurococcus	centrifuge	3		0	Not_Detected			
15000105_S2_L001	Dickeya	centrifuge	3		1	Not_Detected			
15000105_S2_L001	Dissulfuribacter	centrifuge	193		0	Not_Detected			
15000105_S2_L001	Embleya	centrifuge	2		0	Not_Detected			
15000105_S2_L001	Enterobacter	centrifuge	5		2	Not_Detected			
15000105_S2_L001	Enterococcus	centrifuge	7		0	Not_Detected			
15000105_S2_L001	Erwinia	centrifuge	1		0	Not_Detected			
