sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09000468_S8_L001	Orientia	alignment	185	0.2181	153624	Not_Confirmed	0	false	false
09000468_S8_L001	Rickettsia	alignment	1909	0.2055	513657	Not_Confirmed	1	false	false
09000468_S8_L001	Acetivibrio	centrifuge	3		6	Not_Detected			
09000468_S8_L001	Actinacidiphila	centrifuge	2		0	Not_Detected			
09000468_S8_L001	Actinobacillus	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Affinirhizobium	centrifuge	6		0	Not_Detected			
09000468_S8_L001	Agrobacterium	centrifuge	1153		0	Detected			
09000468_S8_L001	Alienimonas	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Alistipes	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Arcanobacterium	centrifuge	2		0	Not_Detected			
09000468_S8_L001	Arthrobacter	centrifuge	71		4635	Not_Detected			
09000468_S8_L001	Auritidibacter	centrifuge	2		1	Not_Detected			
09000468_S8_L001	Bacillus	centrifuge	3		33	Not_Detected			
09000468_S8_L001	Bifidobacterium	centrifuge	7		14	Not_Detected			
09000468_S8_L001	Blattabacterium	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Bosea	centrifuge	2		0	Not_Detected			
09000468_S8_L001	Bradyrhizobium	centrifuge	3		1	Not_Detected			
09000468_S8_L001	Brevibacterium	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Burkholderia	centrifuge	2		28	Not_Detected			
09000468_S8_L001	Campylobacter	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Candidatus_Formimonas	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Candidatus_Kuenenia	centrifuge	31		0	Not_Detected			
09000468_S8_L001	Candidatus_Sulfidibacterium	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Candidatus_Vidania	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Clavibacter	centrifuge	1		1	Not_Detected			
09000468_S8_L001	Comamonas	centrifuge	1		3	Not_Detected			
09000468_S8_L001	Curtobacterium	centrifuge	1		225	Not_Detected			
09000468_S8_L001	Cutibacterium	centrifuge	1266		76384	Not_Detected			
09000468_S8_L001	Dactylosporangium	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Deinococcus	centrifuge	54		1	Not_Detected			
09000468_S8_L001	Dermatophilus	centrifuge	2		463	Not_Detected			
09000468_S8_L001	Dickeya	centrifuge	1		1	Not_Detected			
09000468_S8_L001	Dissulfuribacter	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Eikenella	centrifuge	19		0	Not_Detected			
09000468_S8_L001	Embleya	centrifuge	1		0	Not_Detected			
09000468_S8_L001	Enterobacter	centrifuge	7		2	Not_Detected			
09000468_S8_L001	Entomospira	centrifuge	5		0	Not_Detected			
