sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
11500440_S11_L001	Orientia	alignment	2393	0.3235	846483	Not_Confirmed	0	false	true
11500440_S11_L001	Rickettsia	alignment	2274	0.2175	53908	Not_Confirmed	0	false	false
11500440_S11_L001	Acinetobacter	centrifuge	1		2	Not_Detected			
11500440_S11_L001	Actinoplanes	centrifuge	1		4	Not_Detected			
11500440_S11_L001	Aeromonas	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Allosphingosinicella	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Altererythrobacter	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Altericista	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Arthrobacter	centrifuge	1		54	Not_Detected			
11500440_S11_L001	Bacillus	centrifuge	5		0	Not_Detected			
11500440_S11_L001	Bartonella	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Bifidobacterium	centrifuge	2		0	Not_Detected			
11500440_S11_L001	Bradyrhizobium	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Burkholderia	centrifuge	7		1	Not_Detected			
11500440_S11_L001	Calothrix	centrifuge	3		0	Not_Detected			
11500440_S11_L001	Campylobacter	centrifuge	12		0	Not_Detected			
11500440_S11_L001	Candidatus_Leptofilum	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Cellulomonas	centrifuge	4		0	Not_Detected			
11500440_S11_L001	Companilactobacillus	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Corynebacterium	centrifuge	3		41	Not_Detected			
11500440_S11_L001	Cutibacterium	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Cyanobacterium	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Cylindrospermopsis	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Deinococcus	centrifuge	50		0	Not_Detected			
11500440_S11_L001	Dickeya	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Dissulfuribacter	centrifuge	5		0	Not_Detected			
11500440_S11_L001	Dolichospermum	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Dryocola	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Endomicrobium	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Enterobacter	centrifuge	8		1	Not_Detected			
11500440_S11_L001	Escherichia	centrifuge	7		0	Not_Detected			
11500440_S11_L001	Faucicola	centrifuge	236		365	Not_Detected			
11500440_S11_L001	Fimbriimonas	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Fontivita	centrifuge	27		0	Not_Detected			
11500440_S11_L001	Klebsiella	centrifuge	564		0	Detected			
11500440_S11_L001	Kocuria	centrifuge	1		7	Not_Detected			
11500440_S11_L001	Lawsonella	centrifuge	173		4	Not_Detected			
11500440_S11_L001	Leptolyngbya	centrifuge	5		0	Not_Detected			
11500440_S11_L001	Limnospira	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Methanococcus	centrifuge	2		0	Not_Detected			
11500440_S11_L001	Micromonospora	centrifuge	25		58	Not_Detected			
11500440_S11_L001	Mucilaginibacter	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Mycobacterium	centrifuge	1		7	Not_Detected			
11500440_S11_L001	Mycolicibacterium	centrifuge	1		13	Not_Detected			
11500440_S11_L001	Mycoplasmopsis	centrifuge	8		0	Not_Detected			
11500440_S11_L001	Novosphingobium	centrifuge	1329		0	Detected			
11500440_S11_L001	Oceanicaulis	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Paenibacillus	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Peribacillus	centrifuge	2		0	Not_Detected			
11500440_S11_L001	Phytohabitans	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Plantactinospora	centrifuge	2		1	Not_Detected			
11500440_S11_L001	Pseudanabaena	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Pseudarthrobacter	centrifuge	1		1	Not_Detected			
11500440_S11_L001	Pseudomonas	centrifuge	3		1	Not_Detected			
11500440_S11_L001	Psychromonas	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Qipengyuania	centrifuge	32		0	Not_Detected			
11500440_S11_L001	Rhodococcus	centrifuge	4		911816	Not_Detected			
11500440_S11_L001	Rohdeia	centrifuge	5		0	Not_Detected			
11500440_S11_L001	Sinorhizobium	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Sorangium	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Sphingobium	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Sphingomonas	centrifuge	62		1	Not_Detected			
11500440_S11_L001	Sphingopyxis	centrifuge	5		0	Not_Detected			
11500440_S11_L001	Sphingosinicella	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Staphylococcus	centrifuge	7		0	Not_Detected			
11500440_S11_L001	Streptococcus	centrifuge	2		0	Not_Detected			
11500440_S11_L001	Streptomyces	centrifuge	16		514	Not_Detected			
11500440_S11_L001	Streptosporangium	centrifuge	8		0	Not_Detected			
11500440_S11_L001	Stutzerimonas	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Sulfolobus	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Sulfuricurvum	centrifuge	2		0	Not_Detected			
11500440_S11_L001	Synechococcus	centrifuge	17		0	Not_Detected			
11500440_S11_L001	Synechocystis	centrifuge	3		0	Not_Detected			
11500440_S11_L001	Thalassobaculum	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Thermomicrobium	centrifuge	108		0	Not_Detected			
11500440_S11_L001	Thiorhodovibrio	centrifuge	2		0	Not_Detected			
11500440_S11_L001	Xanthobacter	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Xanthomonas	centrifuge	2		0	Not_Detected			
11500440_S11_L001	Yersinia	centrifuge	1		0	Not_Detected			
11500440_S11_L001	Yoonia	centrifuge	1		0	Not_Detected			
