sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
14300374_S3_L001	Orientia	alignment	40	0.1921	1143	Negative	0	false	false
14300374_S3_L001	Rickettsia	alignment	1187	0.2021	1031630	Not_Confirmed	0	false	false
14300374_S3_L001	Acetivibrio	centrifuge	1		264	Not_Detected			
14300374_S3_L001	Achromobacter	centrifuge	34		7	Not_Detected			
14300374_S3_L001	Acidihalobacter	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Acidilobus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Acidobacterium	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Acidothermus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Acidovorax	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Acinetobacter	centrifuge	23		6	Not_Detected			
14300374_S3_L001	Actinoalloteichus	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Actinokineospora	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Actinomadura	centrifuge	3		0	Not_Detected			
14300374_S3_L001	Actinomyces	centrifuge	13		1	Not_Detected			
14300374_S3_L001	Actinoplanes	centrifuge	14		2	Not_Detected			
14300374_S3_L001	Actinospongiicola	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Actinosynnema	centrifuge	4		0	Not_Detected			
14300374_S3_L001	Actomonas	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Adlercreutzia	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Advenella	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Aeromicrobium	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Aeromonas	centrifuge	8		0	Not_Detected			
14300374_S3_L001	Aerophototrophica	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Afipia	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Agrobacterium	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Agrococcus	centrifuge	3		0	Not_Detected			
14300374_S3_L001	Agromyces	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Akkermansia	centrifuge	1		2	Not_Detected			
14300374_S3_L001	Algoriphagus	centrifuge	3		0	Not_Detected			
14300374_S3_L001	Aliarcobacter	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Alicycliphilus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Alicyclobacillus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Aliiphycobium	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Aliivibrio	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Alistipes	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Allosphingosinicella	centrifuge	1		3	Not_Detected			
14300374_S3_L001	Allostella	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Alteromonas	centrifuge	3		0	Not_Detected			
14300374_S3_L001	Amycolatopsis	centrifuge	26		0	Not_Detected			
14300374_S3_L001	Anaeromyxobacter	centrifuge	7		3	Not_Detected			
14300374_S3_L001	Anaplasma	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Anatilimnocola	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Aquella	centrifuge	183		0	Not_Detected			
14300374_S3_L001	Aquihabitans	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Aquiluna	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Aquisalimonas	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Aquisphaera	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Archangium	centrifuge	6		2	Not_Detected			
14300374_S3_L001	Arcticibacterium	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Arthrobacter	centrifuge	13		25	Not_Detected			
14300374_S3_L001	Atribacter	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Aureimonas	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Azoarcus	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Azospira	centrifuge	9		0	Not_Detected			
14300374_S3_L001	Azospirillum	centrifuge	12		1	Not_Detected			
14300374_S3_L001	Bacillus	centrifuge	9		473	Not_Detected			
14300374_S3_L001	Bacterioplanoides	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Bacteroides	centrifuge	9		26	Not_Detected			
14300374_S3_L001	Baekduia	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Barrientosiimonas	centrifuge	4		0	Not_Detected			
14300374_S3_L001	Bartonella	centrifuge	3		0	Not_Detected			
14300374_S3_L001	Bdellovibrio	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Bergeyella	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Bifidobacterium	centrifuge	5		41	Not_Detected			
14300374_S3_L001	Bilophila	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Biomaibacter	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Bordetella	centrifuge	8		2	Not_Detected			
14300374_S3_L001	Borrelia	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Borreliella	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Brachybacterium	centrifuge	4		0	Not_Detected			
14300374_S3_L001	Bradyrhizobium	centrifuge	11		3	Not_Detected			
14300374_S3_L001	Bremerella	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Brevibacillus	centrifuge	1		457601	Not_Detected			
14300374_S3_L001	Brevibacterium	centrifuge	2		1	Not_Detected			
14300374_S3_L001	Brevundimonas	centrifuge	899		22	Detected			
14300374_S3_L001	Burkholderia	centrifuge	27		5	Not_Detected			
14300374_S3_L001	Caballeronia	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Caldicellulosiruptor	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Caldimonas	centrifuge	5		0	Not_Detected			
14300374_S3_L001	Candidatus_Bipolaricaulis	centrifuge	3		0	Not_Detected			
14300374_S3_L001	Candidatus_Korarchaeum	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Candidatus_Marinarcus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Candidatus_Nitrosocosmicus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Candidatus_Phytoplasma	centrifuge	2		16	Not_Detected			
14300374_S3_L001	Capnocytophaga	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Carbonactinospora	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Caulobacter	centrifuge	54		9	Not_Detected			
14300374_S3_L001	Cedecea	centrifuge	4		0	Not_Detected			
14300374_S3_L001	Celeribacter	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Cellulomonas	centrifuge	10		2	Not_Detected			
14300374_S3_L001	Cereibacter	centrifuge	3		1	Not_Detected			
14300374_S3_L001	Chamaesiphon	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Chitinibacter	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Chlorobaculum	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Chlorogloeopsis	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Chondromyces	centrifuge	1		1	Not_Detected			
14300374_S3_L001	Chryseobacterium	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Citricoccus	centrifuge	8		0	Not_Detected			
14300374_S3_L001	Citrifermentans	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Citrobacter	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Claveliimonas	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Clavibacter	centrifuge	6		0	Not_Detected			
14300374_S3_L001	Clostridioides	centrifuge	1		1	Not_Detected			
14300374_S3_L001	Clostridium	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Cobetia	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Cohnella	centrifuge	1		1	Not_Detected			
14300374_S3_L001	Comamonas	centrifuge	2		2	Not_Detected			
14300374_S3_L001	Companilactobacillus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Corallococcus	centrifuge	2		1	Not_Detected			
14300374_S3_L001	Corynebacterium	centrifuge	15		7	Not_Detected			
14300374_S3_L001	Coxiella	centrifuge	3		0	Not_Detected			
14300374_S3_L001	Crinalium	centrifuge	4		0	Not_Detected			
14300374_S3_L001	Croceicoccus	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Crossiella	centrifuge	3		1	Not_Detected			
14300374_S3_L001	Cryobacterium	centrifuge	2		0	Not_Detected			
14300374_S3_L001	Cupriavidus	centrifuge	10		1	Not_Detected			
14300374_S3_L001	Curtobacterium	centrifuge	11		0	Not_Detected			
14300374_S3_L001	Cyanobium	centrifuge	1		0	Not_Detected			
14300374_S3_L001	Cystobacter	centrifuge	16		0	Not_Detected			
14300374_S3_L001	Dactylosporangium	centrifuge	5		10	Not_Detected			
14300374_S3_L001	Deinococcus	centrifuge	64		0	Not_Detected			
14300374_S3_L001	Delftia	centrifuge	1		1	Not_Detected			
14300374_S3_L001	Desulfosarcina	centrifuge	1		0	Not_Detected			
