sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09702850_S4_L001	Orientia	alignment	173	0.2241	1288	Not_Confirmed	0	false	false
09702850_S4_L001	Rickettsia	alignment	6313	0.2189	127125	Not_Confirmed	7	false	false
09702850_S4_L001	Acetivibrio	centrifuge	1		211	Not_Detected			
09702850_S4_L001	Acidovorax	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Acinetobacter	centrifuge	2		1	Not_Detected			
09702850_S4_L001	Amphritea	centrifuge	2		0	Not_Detected			
09702850_S4_L001	Arabiibacter	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Athalassotoga	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Azospirillum	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Bacillus	centrifuge	6		3	Not_Detected			
09702850_S4_L001	Bacteroides	centrifuge	6		0	Not_Detected			
09702850_S4_L001	Bergeyella	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Bifidobacterium	centrifuge	3		231	Not_Detected			
09702850_S4_L001	Bradyrhizobium	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Brevundimonas	centrifuge	3314		97157	Not_Detected			
09702850_S4_L001	Buchnera	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Burkholderia	centrifuge	7		1	Not_Detected			
09702850_S4_L001	Caulobacter	centrifuge	155		6312	Not_Detected			
09702850_S4_L001	Chitinolyticbacter	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Citrobacter	centrifuge	9		0	Not_Detected			
09702850_S4_L001	Corynebacterium	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Cronobacter	centrifuge	14		0	Not_Detected			
09702850_S4_L001	Cupriavidus	centrifuge	2		0	Not_Detected			
09702850_S4_L001	Cutibacterium	centrifuge	893		0	Detected			
09702850_S4_L001	Deinococcus	centrifuge	80		1	Not_Detected			
09702850_S4_L001	Desulfurococcus	centrifuge	1		0	Not_Detected			
09702850_S4_L001	Dickeya	centrifuge	29		14	Not_Detected			
09702850_S4_L001	Dissulfuribacter	centrifuge	1		1	Not_Detected			
09702850_S4_L001	Enterobacter	centrifuge	48		2	Not_Detected			
09702850_S4_L001	Erwinia	centrifuge	4		0	Not_Detected			
09702850_S4_L001	Escherichia	centrifuge	98		1	Not_Detected			
09702850_S4_L001	Fimbriimonas	centrifuge	1		2	Not_Detected			
