sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
14300190_S10_L001	Orientia	alignment	790	0.3235	185053	Not_Confirmed	0	false	true
14300190_S10_L001	Rickettsia	alignment	1383	0.2363	664683	Not_Confirmed	0	false	false
14300190_S10_L001	Acidihalobacter	centrifuge	1		3	Not_Detected			
14300190_S10_L001	Acinetobacter	centrifuge	1		10	Not_Detected			
14300190_S10_L001	Alkalihalobacillus	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Anabaena	centrifuge	2		0	Not_Detected			
14300190_S10_L001	Bacillus	centrifuge	2		27	Not_Detected			
14300190_S10_L001	Bacteroides	centrifuge	1		3	Not_Detected			
14300190_S10_L001	Blastomonas	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Bremerella	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Brevundimonas	centrifuge	220		202371	Not_Detected			
14300190_S10_L001	Brucella	centrifuge	1		2	Not_Detected			
14300190_S10_L001	Burkholderia	centrifuge	1		36	Not_Detected			
14300190_S10_L001	Candidatus_Desulfofervidus	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Capillimicrobium	centrifuge	3		0	Not_Detected			
14300190_S10_L001	Caulobacter	centrifuge	6		6653	Not_Detected			
14300190_S10_L001	Conexibacter	centrifuge	3		0	Not_Detected			
14300190_S10_L001	Croceibacterium	centrifuge	1		1	Not_Detected			
14300190_S10_L001	Croceicoccus	centrifuge	2		1	Not_Detected			
14300190_S10_L001	Curtobacterium	centrifuge	1		219	Not_Detected			
14300190_S10_L001	Cylindrospermopsis	centrifuge	1		1	Not_Detected			
14300190_S10_L001	Dactylosporangium	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Deinococcus	centrifuge	12		6	Not_Detected			
14300190_S10_L001	Dissulfuribacter	centrifuge	1		1	Not_Detected			
14300190_S10_L001	Dorea	centrifuge	1		2	Not_Detected			
14300190_S10_L001	Dyadobacter	centrifuge	711		0	Detected			
14300190_S10_L001	Enterococcus	centrifuge	2		1	Not_Detected			
14300190_S10_L001	Entomomonas	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Fimbriimonas	centrifuge	2		0	Not_Detected			
14300190_S10_L001	Flavobacterium	centrifuge	51		0	Not_Detected			
14300190_S10_L001	Fontivita	centrifuge	23		0	Not_Detected			
14300190_S10_L001	Klebsiella	centrifuge	2		69	Not_Detected			
14300190_S10_L001	Lachnoanaerobaculum	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Lacticaseibacillus	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Lactiplantibacillus	centrifuge	135		0	Not_Detected			
14300190_S10_L001	Latilactobacillus	centrifuge	11		15	Not_Detected			
14300190_S10_L001	Liquorilactobacillus	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Magnetovirga	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Methylobacterium	centrifuge	465		45944	Not_Detected			
14300190_S10_L001	Methylococcus	centrifuge	1		2	Not_Detected			
14300190_S10_L001	Methylorubrum	centrifuge	28		1	Not_Detected			
14300190_S10_L001	Microbacterium	centrifuge	38		65	Not_Detected			
14300190_S10_L001	Mycobacteroides	centrifuge	1		1	Not_Detected			
14300190_S10_L001	Mycolicibacterium	centrifuge	3		5	Not_Detected			
14300190_S10_L001	Mycoplasmopsis	centrifuge	1		129	Not_Detected			
14300190_S10_L001	Nitrososphaera	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Nocardioides	centrifuge	1		1	Not_Detected			
14300190_S10_L001	Novosphingobium	centrifuge	235		3	Not_Detected			
14300190_S10_L001	Oceanicaulis	centrifuge	1		7	Not_Detected			
14300190_S10_L001	Paenibacillus	centrifuge	2		3	Not_Detected			
14300190_S10_L001	Paracidovorax	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Paraconexibacter	centrifuge	6		0	Not_Detected			
14300190_S10_L001	Parascardovia	centrifuge	1		3	Not_Detected			
14300190_S10_L001	Pediococcus	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Petrotoga	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Phenylobacterium	centrifuge	1		206	Not_Detected			
14300190_S10_L001	Phycisphaera	centrifuge	5		0	Not_Detected			
14300190_S10_L001	Planktothrix	centrifuge	1		4	Not_Detected			
14300190_S10_L001	Providencia	centrifuge	1		2	Not_Detected			
14300190_S10_L001	Pseudomonas	centrifuge	3		11	Not_Detected			
14300190_S10_L001	Qipengyuania	centrifuge	2		58	Not_Detected			
14300190_S10_L001	Rhodocaloribacter	centrifuge	2		0	Not_Detected			
14300190_S10_L001	Roseobacter	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Sphingomicrobium	centrifuge	2		0	Not_Detected			
14300190_S10_L001	Sphingomonas	centrifuge	22		93980	Not_Detected			
14300190_S10_L001	Sphingopyxis	centrifuge	4		0	Not_Detected			
14300190_S10_L001	Sphingorhabdus	centrifuge	7		0	Not_Detected			
14300190_S10_L001	Stakelama	centrifuge	2		0	Not_Detected			
14300190_S10_L001	Staphylococcus	centrifuge	10		4	Not_Detected			
14300190_S10_L001	Stenotrophomonas	centrifuge	1		1	Not_Detected			
14300190_S10_L001	Streptococcus	centrifuge	4		0	Not_Detected			
14300190_S10_L001	Streptomyces	centrifuge	10		111	Not_Detected			
14300190_S10_L001	Streptosporangium	centrifuge	8		0	Not_Detected			
14300190_S10_L001	Stutzerimonas	centrifuge	4		1	Not_Detected			
14300190_S10_L001	Svornostia	centrifuge	134		0	Not_Detected			
14300190_S10_L001	Thermococcus	centrifuge	1		0	Not_Detected			
14300190_S10_L001	Thermomicrobium	centrifuge	92		43	Not_Detected			
14300190_S10_L001	Xanthomonas	centrifuge	6		0	Not_Detected			
