sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
15000695_S9_L001	Orientia	alignment	548	0.2201	1143	Not_Confirmed	0	false	false
15000695_S9_L001	Rickettsia	alignment	2412	0.2021	1031630	Not_Confirmed	6	false	false
15000695_S9_L001	Abyssibius	centrifuge	1		0	Not_Detected			
15000695_S9_L001	Abyssicoccus	centrifuge	155		0	Not_Detected			
15000695_S9_L001	Acetivibrio	centrifuge	1		264	Not_Detected			
15000695_S9_L001	Acetobacter	centrifuge	1		1	Not_Detected			
15000695_S9_L001	Achromobacter	centrifuge	50		7	Not_Detected			
15000695_S9_L001	Acidilobus	centrifuge	2		0	Not_Detected			
15000695_S9_L001	Acidovorax	centrifuge	1		0	Not_Detected			
15000695_S9_L001	Acinetobacter	centrifuge	565		6	Detected			
15000695_S9_L001	Actinacidiphila	centrifuge	3		6	Not_Detected			
15000695_S9_L001	Actinoalloteichus	centrifuge	2		0	Not_Detected			
15000695_S9_L001	Actinocatenispora	centrifuge	1		0	Not_Detected			
15000695_S9_L001	Actinokineospora	centrifuge	1		0	Not_Detected			
15000695_S9_L001	Actinomadura	centrifuge	6		0	Not_Detected			
15000695_S9_L001	Actinomyces	centrifuge	14		1	Not_Detected			
15000695_S9_L001	Actinomycetospora	centrifuge	3		1	Not_Detected			
15000695_S9_L001	Actinoplanes	centrifuge	12		2	Not_Detected			
15000695_S9_L001	Actinosynnema	centrifuge	4		0	Not_Detected			
15000695_S9_L001	Acuticoccus	centrifuge	2		0	Not_Detected			
15000695_S9_L001	Adlercreutzia	centrifuge	2		0	Not_Detected			
15000695_S9_L001	Aeromicrobium	centrifuge	5		0	Not_Detected			
15000695_S9_L001	Aeromonas	centrifuge	13		0	Not_Detected			
15000695_S9_L001	Agrobacterium	centrifuge	3		0	Not_Detected			
15000695_S9_L001	Agrococcus	centrifuge	1		0	Not_Detected			
15000695_S9_L001	Agromyces	centrifuge	3		0	Not_Detected			
15000695_S9_L001	Alcaligenes	centrifuge	2		0	Not_Detected			
