sample	genus	source	call	reads	breadth	ntc_reads	ntc_fold	cfr_reads	align_confirmed	rescued	evidence_summary
13400331_S3_L001	Cutibacterium	centrifuge	Detected	1511		0	no NTC background				CENTRIFUGE DETECTED: 1511 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
13400331_S3_L001	Saccharopolyspora	centrifuge	Detected	690		1	690.0x				CENTRIFUGE DETECTED: 690 reads (threshold >=500). NTC background: 1 reads; fold above NTC: 690.0x (threshold >=5.0x).
