sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
16901195_S5_L001	Orientia	alignment	14816	0.3235	1288	Confirmed	0	true	true
16901195_S5_L001	Rickettsia	alignment	28585	0.2189	127125	Not_Confirmed	108	false	false
16901195_S5_L001	Acetivibrio	centrifuge	5		211	Not_Detected			
16901195_S5_L001	Acetobacter	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Acidihalobacter	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Acidovorax	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Acinetobacter	centrifuge	156		1	Not_Detected			
16901195_S5_L001	Actinoalloteichus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Actinomyces	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Actinomycetospora	centrifuge	1556		0	Detected			
16901195_S5_L001	Aerosticca	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Affinundibacterium	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Alicyclobacillus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Alkalibacterium	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Allosphingosinicella	centrifuge	47		0	Not_Detected			
16901195_S5_L001	Altericista	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Alterirhizorhabdus	centrifuge	720		0	Detected			
16901195_S5_L001	Alteromonas	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Amycolatopsis	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Anabaena	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Anaerococcus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Anthocerotibacter	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Aquisalinus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Arabiibacter	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Arachnia	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Arcanobacterium	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Arsenophonus	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Arthrobacter	centrifuge	172		0	Not_Detected			
16901195_S5_L001	Athalassotoga	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Aurantiacibacter	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Azospirillum	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Bacillus	centrifuge	20		3	Not_Detected			
16901195_S5_L001	Bacteroides	centrifuge	7		0	Not_Detected			
16901195_S5_L001	Baekduia	centrifuge	662		0	Detected			
16901195_S5_L001	Bartonella	centrifuge	3		3	Not_Detected			
16901195_S5_L001	Bdellovibrio	centrifuge	42		0	Not_Detected			
16901195_S5_L001	Beutenbergia	centrifuge	590		0	Detected			
16901195_S5_L001	Bifidobacterium	centrifuge	5		231	Not_Detected			
16901195_S5_L001	Blastochloris	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Blattabacterium	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Bordetella	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Bounagaea	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Brevibacterium	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Brevundimonas	centrifuge	2865		97157	Not_Detected			
16901195_S5_L001	Brucella	centrifuge	3		1	Not_Detected			
16901195_S5_L001	Burkholderia	centrifuge	3		1	Not_Detected			
16901195_S5_L001	Candidatus_Levibacter	centrifuge	3		14	Not_Detected			
16901195_S5_L001	Capillimicrobium	centrifuge	133		0	Not_Detected			
16901195_S5_L001	Caulobacter	centrifuge	86		6312	Not_Detected			
16901195_S5_L001	Cellvibrio	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Chelatococcus	centrifuge	1		1	Not_Detected			
16901195_S5_L001	Chitinimonas	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Clostridium	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Cobetia	centrifuge	48		0	Not_Detected			
16901195_S5_L001	Comamonas	centrifuge	1		1	Not_Detected			
16901195_S5_L001	Conexibacter	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Corynebacterium	centrifuge	679		0	Detected			
16901195_S5_L001	Croceibacterium	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Curtobacterium	centrifuge	1		2	Not_Detected			
16901195_S5_L001	Cyanobacterium	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Cylindrospermopsis	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Dehalococcoides	centrifuge	5		0	Not_Detected			
16901195_S5_L001	Deinococcus	centrifuge	46		1	Not_Detected			
16901195_S5_L001	Delftia	centrifuge	318		0	Not_Detected			
16901195_S5_L001	Dermatobacter	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Desulfolutivibrio	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Devosia	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Dickeya	centrifuge	33		14	Not_Detected			
16901195_S5_L001	Dissulfuribacter	centrifuge	22		1	Not_Detected			
16901195_S5_L001	Dolichospermum	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Duganella	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Eggerthella	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Egicoccus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Ehrlichia	centrifuge	1		1	Not_Detected			
16901195_S5_L001	Enterobacter	centrifuge	21		2	Not_Detected			
16901195_S5_L001	Enterococcus	centrifuge	2		3	Not_Detected			
16901195_S5_L001	Entomomonas	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Ephemeroptericola	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Erwinia	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Erythrobacter	centrifuge	4		0	Not_Detected			
16901195_S5_L001	Escherichia	centrifuge	6		1	Not_Detected			
16901195_S5_L001	Faucicola	centrifuge	7320		0	Detected			
16901195_S5_L001	Fischerella	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Flaviflexus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Flavobacterium	centrifuge	12		0	Not_Detected			
16901195_S5_L001	Fontivita	centrifuge	189		0	Not_Detected			
16901195_S5_L001	Geitlerinema	centrifuge	8		0	Not_Detected			
16901195_S5_L001	Geomonas	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Georgenia	centrifuge	87		0	Not_Detected			
16901195_S5_L001	Geothrix	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Glacieibacterium	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Glaesserella	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Gloeobacter	centrifuge	1		10	Not_Detected			
16901195_S5_L001	Glutamicibacter	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Haemophilus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Halomonas	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Halorhodospira	centrifuge	8		0	Not_Detected			
16901195_S5_L001	Halothece	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Hankyongella	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Herbaspirillum	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Hydrogenophaga	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Janthinobacterium	centrifuge	15		0	Not_Detected			
16901195_S5_L001	Klebsiella	centrifuge	30		0	Not_Detected			
16901195_S5_L001	Koinonema	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Kribbella	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Lactiplantibacillus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Latilactobacillus	centrifuge	5		0	Not_Detected			
16901195_S5_L001	Lautropia	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Lawsonia	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Leptospira	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Liberibacter	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Lichenicoccus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Limnospira	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Litorivicinus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Marinivivus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Massilia	centrifuge	2513		0	Detected			
16901195_S5_L001	Methylobacterium	centrifuge	3045		1	Detected			
16901195_S5_L001	Methyloraptor	centrifuge	11		0	Not_Detected			
16901195_S5_L001	Methylovirgula	centrifuge	4		0	Not_Detected			
16901195_S5_L001	Microbacterium	centrifuge	9		1	Not_Detected			
16901195_S5_L001	Microbulbifer	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Micrococcus	centrifuge	1064		0	Detected			
16901195_S5_L001	Microcystis	centrifuge	13		1	Not_Detected			
16901195_S5_L001	Moraxella	centrifuge	4		0	Not_Detected			
16901195_S5_L001	Morganella	centrifuge	6		172	Not_Detected			
16901195_S5_L001	Mycobacterium	centrifuge	4		0	Not_Detected			
16901195_S5_L001	Mycobacteroides	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Mycolicibacterium	centrifuge	34		1	Not_Detected			
16901195_S5_L001	Mycoplasma	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Mycoplasmopsis	centrifuge	4		3314	Not_Detected			
16901195_S5_L001	Neomicrococcus	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Nocardia	centrifuge	3		0	Not_Detected			
16901195_S5_L001	Novosphingobium	centrifuge	1471		0	Detected			
16901195_S5_L001	Novosphingopyxis	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Oceanicaulis	centrifuge	96		0	Not_Detected			
16901195_S5_L001	Okeanomitos	centrifuge	1		0	Not_Detected			
16901195_S5_L001	Paenibacillus	centrifuge	4		69	Not_Detected			
16901195_S5_L001	Parabacteroides	centrifuge	2		0	Not_Detected			
16901195_S5_L001	Parablastomonas	centrifuge	1		0	Not_Detected			
