sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
11800575_S6_L001	Orientia	alignment	9	0.1634	2202	Negative	0	false	false
11800575_S6_L001	Rickettsia	alignment	2360	0.2182	582829	Not_Confirmed	1	false	false
11800575_S6_L001	Achromobacter	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Acidovorax	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Acinetobacter	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Actinoallomurus	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Alteromonas	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Anabaena	centrifuge	1		146	Not_Detected			
11800575_S6_L001	Anaerostipes	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Arcanobacterium	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Arthrobacter	centrifuge	2		0	Not_Detected			
11800575_S6_L001	Bacillus	centrifuge	2		0	Not_Detected			
11800575_S6_L001	Bacteroides	centrifuge	3		0	Not_Detected			
11800575_S6_L001	Bartonella	centrifuge	2		1	Not_Detected			
11800575_S6_L001	Bifidobacterium	centrifuge	8		6	Not_Detected			
11800575_S6_L001	Bradyrhizobium	centrifuge	1		6	Not_Detected			
11800575_S6_L001	Brevibacterium	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Brevundimonas	centrifuge	1803		285740	Not_Detected			
11800575_S6_L001	Burkholderia	centrifuge	4		1	Not_Detected			
11800575_S6_L001	Caulobacter	centrifuge	79		14634	Not_Detected			
11800575_S6_L001	Cellulosimicrobium	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Chitinophaga	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Chromobacterium	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Clavibacter	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Corynebacterium	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Coxiella	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Cupriavidus	centrifuge	2		1	Not_Detected			
11800575_S6_L001	Curtobacterium	centrifuge	3		1	Not_Detected			
11800575_S6_L001	Cutibacterium	centrifuge	1		3	Not_Detected			
11800575_S6_L001	Cyanobium	centrifuge	2		0	Not_Detected			
11800575_S6_L001	Dactylosporangium	centrifuge	5		0	Not_Detected			
11800575_S6_L001	Deinococcus	centrifuge	78		1	Not_Detected			
11800575_S6_L001	Delftia	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Desulfosudis	centrifuge	5		0	Not_Detected			
11800575_S6_L001	Desulfurococcus	centrifuge	1		0	Not_Detected			
11800575_S6_L001	Dickeya	centrifuge	3		2	Not_Detected			
11800575_S6_L001	Dictyoglomus	centrifuge	1		0	Not_Detected			
