sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
14600037_S1_L001	Orientia	alignment	832	0.2248	153624	Not_Confirmed	0	false	false
14600037_S1_L001	Rickettsia	alignment	3050	0.241	513657	Not_Confirmed	2	false	false
14600037_S1_L001	Acetivibrio	centrifuge	11		6	Not_Detected			
14600037_S1_L001	Acidovorax	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Acinetobacter	centrifuge	200		5	Not_Detected			
14600037_S1_L001	Adhaeribacter	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Agrobacterium	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Alishewanella	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Amycolatopsis	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Anaeromyxobacter	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Arcanobacterium	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Archangium	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Arthrobacter	centrifuge	1		4635	Not_Detected			
14600037_S1_L001	Azospirillum	centrifuge	1		7	Not_Detected			
14600037_S1_L001	Bacillus	centrifuge	13		33	Not_Detected			
14600037_S1_L001	Bacteroides	centrifuge	2		1	Not_Detected			
14600037_S1_L001	Bifidobacterium	centrifuge	17		14	Not_Detected			
14600037_S1_L001	Brevundimonas	centrifuge	1319		174180	Not_Detected			
14600037_S1_L001	Burkholderia	centrifuge	2		28	Not_Detected			
14600037_S1_L001	Candidatus_Saccharimonas	centrifuge	36		0	Not_Detected			
14600037_S1_L001	Caulobacter	centrifuge	28		4642	Not_Detected			
14600037_S1_L001	Clostridium	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Corallococcus	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Corynebacterium	centrifuge	189		66013	Not_Detected			
14600037_S1_L001	Cupriavidus	centrifuge	1		14	Not_Detected			
14600037_S1_L001	Curtobacterium	centrifuge	2		225	Not_Detected			
14600037_S1_L001	Deinococcus	centrifuge	96		1	Not_Detected			
14600037_S1_L001	Dermatophilus	centrifuge	1		463	Not_Detected			
14600037_S1_L001	Dissulfuribacter	centrifuge	61		0	Not_Detected			
14600037_S1_L001	Dolichospermum	centrifuge	1		3	Not_Detected			
14600037_S1_L001	Elizabethkingia	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Embleya	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Enterobacter	centrifuge	7		2	Not_Detected			
14600037_S1_L001	Escherichia	centrifuge	2		2	Not_Detected			
14600037_S1_L001	Ferrovibrio	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Finegoldia	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Fontivita	centrifuge	153		0	Not_Detected			
14600037_S1_L001	Gemmatimonas	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Georgenia	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Glutamicibacter	centrifuge	4		338	Not_Detected			
14600037_S1_L001	Gordonia	centrifuge	13		1	Not_Detected			
14600037_S1_L001	Gordonibacter	centrifuge	3		0	Not_Detected			
14600037_S1_L001	Hydrogenovibrio	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Hyphomonas	centrifuge	1		6	Not_Detected			
14600037_S1_L001	Kitasatospora	centrifuge	3		2	Not_Detected			
14600037_S1_L001	Klebsiella	centrifuge	33		53	Not_Detected			
14600037_S1_L001	Kocuria	centrifuge	936		1238	Not_Detected			
14600037_S1_L001	Kytococcus	centrifuge	4		0	Not_Detected			
14600037_S1_L001	Lacticaseibacillus	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Latilactobacillus	centrifuge	2		7	Not_Detected			
14600037_S1_L001	Leptothermofonsia	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Limnospira	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Lysobacter	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Mesorhizobium	centrifuge	1		2	Not_Detected			
14600037_S1_L001	Methanothermococcus	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Microbacterium	centrifuge	4		24	Not_Detected			
14600037_S1_L001	Micrococcus	centrifuge	733		51	Detected			
14600037_S1_L001	Micromonospora	centrifuge	2		1	Not_Detected			
14600037_S1_L001	Miniimonas	centrifuge	218		15	Not_Detected			
14600037_S1_L001	Mobiluncus	centrifuge	5		0	Not_Detected			
14600037_S1_L001	Morganella	centrifuge	10		0	Not_Detected			
14600037_S1_L001	Mycetohabitans	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Mycobacterium	centrifuge	3		6	Not_Detected			
14600037_S1_L001	Mycolicibacter	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Mycolicibacterium	centrifuge	3		7	Not_Detected			
14600037_S1_L001	Mycoplasma	centrifuge	4		0	Not_Detected			
14600037_S1_L001	Mycoplasmopsis	centrifuge	668		137	Not_Detected			
14600037_S1_L001	Neisseria	centrifuge	1		1	Not_Detected			
14600037_S1_L001	Nocardia	centrifuge	3		34	Not_Detected			
14600037_S1_L001	Nocardioides	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Nocardiopsis	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Ornithinimicrobium	centrifuge	3		23	Not_Detected			
14600037_S1_L001	Paenibacillus	centrifuge	1		5	Not_Detected			
14600037_S1_L001	Paeniglutamicibacter	centrifuge	1		8	Not_Detected			
14600037_S1_L001	Paraburkholderia	centrifuge	1		2	Not_Detected			
14600037_S1_L001	Paracoccus	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Pengzhenrongella	centrifuge	3		0	Not_Detected			
14600037_S1_L001	Peribacillus	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Planktothrix	centrifuge	14		5	Not_Detected			
14600037_S1_L001	Plantactinospora	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Pseudarthrobacter	centrifuge	1		312	Not_Detected			
14600037_S1_L001	Pseudomonas	centrifuge	921		7	Detected			
14600037_S1_L001	Pseudonocardia	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Psychrobacter	centrifuge	1		16	Not_Detected			
14600037_S1_L001	Renibacterium	centrifuge	2		3257	Not_Detected			
14600037_S1_L001	Rheinheimera	centrifuge	52		0	Not_Detected			
14600037_S1_L001	Rhodococcus	centrifuge	394		63	Not_Detected			
14600037_S1_L001	Rhodophyticola	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Roseococcus	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Ruania	centrifuge	3		10	Not_Detected			
14600037_S1_L001	Shewanella	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Solibacillus	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Sphingomonas	centrifuge	4		81694	Not_Detected			
14600037_S1_L001	Staphylococcus	centrifuge	15		0	Not_Detected			
14600037_S1_L001	Streptococcus	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Streptomyces	centrifuge	27		94	Not_Detected			
14600037_S1_L001	Sulfolobus	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Thermomicrobium	centrifuge	120		25	Not_Detected			
14600037_S1_L001	Thermospira	centrifuge	1		0	Not_Detected			
14600037_S1_L001	Thermosulfuriphilus	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Thermotoga	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Thiorhodovibrio	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Treponema	centrifuge	2		0	Not_Detected			
14600037_S1_L001	Xanthomonas	centrifuge	43		0	Not_Detected			
14600037_S1_L001	Xylella	centrifuge	1		0	Not_Detected			
