sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
16300212_S3_L001	Orientia	alignment	7422	0.2408	185053	Not_Confirmed	1	false	false
16300212_S3_L001	Rickettsia	alignment	9317	0.2001	664683	Not_Confirmed	13	false	false
16300212_S3_L001	Acidibrevibacterium	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Acidovorax	centrifuge	42		0	Not_Detected			
16300212_S3_L001	Acinetobacter	centrifuge	3358		10	Detected			
16300212_S3_L001	Actimicrobium	centrifuge	2		0	Not_Detected			
16300212_S3_L001	Actinoallomurus	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Actinomyces	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Agrobacterium	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Alicycliphilus	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Alicyclobacillus	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Alloscardovia	centrifuge	2		2	Not_Detected			
16300212_S3_L001	Alteromonas	centrifuge	1		2	Not_Detected			
16300212_S3_L001	Ampullimonas	centrifuge	6		0	Not_Detected			
16300212_S3_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Anaeromyxobacter	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Aquabacterium	centrifuge	5		0	Not_Detected			
16300212_S3_L001	Aquaspirillum	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Aquihabitans	centrifuge	1474		0	Detected			
16300212_S3_L001	Arcanobacterium	centrifuge	7		0	Not_Detected			
16300212_S3_L001	Arthrobacter	centrifuge	953		10284	Not_Detected			
16300212_S3_L001	Azospirillum	centrifuge	1		11	Not_Detected			
16300212_S3_L001	Bacillus	centrifuge	5		27	Not_Detected			
16300212_S3_L001	Bartonella	centrifuge	3		1	Not_Detected			
16300212_S3_L001	Bifidobacterium	centrifuge	2		16	Not_Detected			
16300212_S3_L001	Blattabacterium	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Borreliella	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Brucella	centrifuge	1		2	Not_Detected			
16300212_S3_L001	Buchnera	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Burkholderia	centrifuge	438		36	Not_Detected			
16300212_S3_L001	Caballeronia	centrifuge	1		1	Not_Detected			
16300212_S3_L001	Caldimonas	centrifuge	4		0	Not_Detected			
16300212_S3_L001	Candidatus_Kinetoplastidibacterium	centrifuge	6		0	Not_Detected			
16300212_S3_L001	Candidatus_Ponderosibacter	centrifuge	1		2	Not_Detected			
16300212_S3_L001	Cellulomonas	centrifuge	2		0	Not_Detected			
16300212_S3_L001	Cellulophaga	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Cellvibrio	centrifuge	175		0	Not_Detected			
16300212_S3_L001	Chryseobacterium	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Cobetia	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Corynebacterium	centrifuge	974		92237	Not_Detected			
16300212_S3_L001	Crystallibacter	centrifuge	1		155	Not_Detected			
16300212_S3_L001	Cupriavidus	centrifuge	8		15	Not_Detected			
16300212_S3_L001	Curvibacter	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Cutibacterium	centrifuge	3120		110247	Not_Detected			
16300212_S3_L001	Cyclonatronum	centrifuge	337		0	Not_Detected			
16300212_S3_L001	Deinococcus	centrifuge	74		6	Not_Detected			
16300212_S3_L001	Delftia	centrifuge	26		0	Not_Detected			
16300212_S3_L001	Dermatophilus	centrifuge	1		426	Not_Detected			
16300212_S3_L001	Dickeya	centrifuge	6		0	Not_Detected			
16300212_S3_L001	Dissulfuribacter	centrifuge	18		1	Not_Detected			
16300212_S3_L001	Eleftheria	centrifuge	9		0	Not_Detected			
16300212_S3_L001	Enterobacter	centrifuge	6		4	Not_Detected			
16300212_S3_L001	Escherichia	centrifuge	6		2	Not_Detected			
16300212_S3_L001	Fimbriimonas	centrifuge	662		0	Detected			
16300212_S3_L001	Flavobacterium	centrifuge	2		0	Not_Detected			
16300212_S3_L001	Fontivita	centrifuge	66		0	Not_Detected			
16300212_S3_L001	Frondihabitans	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Gemmatirosa	centrifuge	551		0	Detected			
16300212_S3_L001	Geobacillus	centrifuge	1		1	Not_Detected			
16300212_S3_L001	Georgenia	centrifuge	1		1	Not_Detected			
16300212_S3_L001	Gloeobacter	centrifuge	2		16	Not_Detected			
16300212_S3_L001	Glutamicibacter	centrifuge	24		478	Not_Detected			
16300212_S3_L001	Gordonia	centrifuge	4		8	Not_Detected			
16300212_S3_L001	Gracilimonas	centrifuge	7		0	Not_Detected			
16300212_S3_L001	Grimontia	centrifuge	1		0	Not_Detected			
16300212_S3_L001	Herbaspirillum	centrifuge	46		0	Not_Detected			
16300212_S3_L001	Hydrogenophaga	centrifuge	5		0	Not_Detected			
16300212_S3_L001	Iamia	centrifuge	4		0	Not_Detected			
16300212_S3_L001	Janibacter	centrifuge	1		0	Not_Detected			
