sample	genus	source	call	reads	breadth	ntc_reads	ntc_fold	cfr_reads	align_confirmed	rescued	evidence_summary
11500440_S11_L001	Klebsiella	centrifuge	Detected	564		0	no NTC background				CENTRIFUGE DETECTED: 564 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
11500440_S11_L001	Novosphingobium	centrifuge	Detected	1329		0	no NTC background				CENTRIFUGE DETECTED: 1329 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
