sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09801652_S5_L001	Orientia	alignment	3727	0.2282	1143	Probable	0	true	false
09801652_S5_L001	Rickettsia	alignment	4967	0.2644	1031630	Not_Confirmed	0	false	true
09801652_S5_L001	Acetivibrio	centrifuge	1		264	Not_Detected			
09801652_S5_L001	Acetobacter	centrifuge	1		1	Not_Detected			
09801652_S5_L001	Achromobacter	centrifuge	35		7	Not_Detected			
09801652_S5_L001	Acidiferrobacter	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Acidilobus	centrifuge	2		0	Not_Detected			
09801652_S5_L001	Acidiphilium	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Acidobacterium	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Acidovorax	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Acinetobacter	centrifuge	1809		6	Detected			
09801652_S5_L001	Actinacidiphila	centrifuge	1		6	Not_Detected			
09801652_S5_L001	Actinoallomurus	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Actinokineospora	centrifuge	3		0	Not_Detected			
09801652_S5_L001	Actinomadura	centrifuge	2		0	Not_Detected			
09801652_S5_L001	Actinomarinicola	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Actinomyces	centrifuge	8		1	Not_Detected			
09801652_S5_L001	Actinomycetospora	centrifuge	2		1	Not_Detected			
09801652_S5_L001	Actinoplanes	centrifuge	9		2	Not_Detected			
09801652_S5_L001	Actomonas	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Aegicerorhabdus	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Aerococcus	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Aeromicrobium	centrifuge	2		0	Not_Detected			
09801652_S5_L001	Aeromonas	centrifuge	11		0	Not_Detected			
09801652_S5_L001	Agaribacterium	centrifuge	2		0	Not_Detected			
09801652_S5_L001	Agarivorans	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Agathobaculum	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Ahniella	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Alcaligenes	centrifuge	3		0	Not_Detected			
09801652_S5_L001	Algibacter	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Alienimonas	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Aliivibrio	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Alishewanella	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Alistipes	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Alloalcanivorax	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Allomuricauda	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Allosphingosinicella	centrifuge	1		3	Not_Detected			
09801652_S5_L001	Allostella	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Alloyangia	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Alteromonas	centrifuge	2		0	Not_Detected			
09801652_S5_L001	Amycolatopsis	centrifuge	27		0	Not_Detected			
09801652_S5_L001	Anabaena	centrifuge	3		0	Not_Detected			
09801652_S5_L001	Anaeromyxobacter	centrifuge	12		3	Not_Detected			
09801652_S5_L001	Anaerostipes	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Anaplasma	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Aneurinibacillus	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Anoxybacterium	centrifuge	1		2	Not_Detected			
09801652_S5_L001	Aquabacterium	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Aquipseudomonas	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Aquisphaera	centrifuge	4		0	Not_Detected			
09801652_S5_L001	Arabiibacter	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Arcanobacterium	centrifuge	5		0	Not_Detected			
09801652_S5_L001	Archangium	centrifuge	6		2	Not_Detected			
09801652_S5_L001	Arsenicicoccus	centrifuge	3		2	Not_Detected			
09801652_S5_L001	Arthrobacter	centrifuge	21		25	Not_Detected			
09801652_S5_L001	Asaia	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Asticcacaulis	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Athalassotoga	centrifuge	2		0	Not_Detected			
09801652_S5_L001	Atribacter	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Azorhizobium	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Azospira	centrifuge	3		0	Not_Detected			
09801652_S5_L001	Azospirillum	centrifuge	12		1	Not_Detected			
09801652_S5_L001	Azotobacter	centrifuge	6		0	Not_Detected			
09801652_S5_L001	Bacillus	centrifuge	24		473	Not_Detected			
09801652_S5_L001	Bacterioplanoides	centrifuge	6		0	Not_Detected			
09801652_S5_L001	Bacteroides	centrifuge	21		26	Not_Detected			
09801652_S5_L001	Baekduia	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Barrientosiimonas	centrifuge	6		0	Not_Detected			
09801652_S5_L001	Bartonella	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Bdellovibrio	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Bifidobacterium	centrifuge	60		41	Not_Detected			
09801652_S5_L001	Bilophila	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Bisbaumannia	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Blastochloris	centrifuge	2		0	Not_Detected			
09801652_S5_L001	Blastococcus	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Blattabacterium	centrifuge	4		0	Not_Detected			
09801652_S5_L001	Blautia	centrifuge	3		0	Not_Detected			
09801652_S5_L001	Bordetella	centrifuge	7		2	Not_Detected			
09801652_S5_L001	Borreliella	centrifuge	9		0	Not_Detected			
09801652_S5_L001	Bosea	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Brachybacterium	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Bradyrhizobium	centrifuge	13		3	Not_Detected			
09801652_S5_L001	Bremerella	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Brevibacillus	centrifuge	1		457601	Not_Detected			
09801652_S5_L001	Brevibacterium	centrifuge	4		1	Not_Detected			
09801652_S5_L001	Brevundimonas	centrifuge	3201		22	Detected			
09801652_S5_L001	Brucella	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Buchnera	centrifuge	5		0	Not_Detected			
09801652_S5_L001	Burkholderia	centrifuge	52		5	Not_Detected			
09801652_S5_L001	Buttiauxella	centrifuge	1		0	Not_Detected			
09801652_S5_L001	Butyrivibrio	centrifuge	1		0	Not_Detected			
