sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
23600433_S7_L001	Orientia	alignment	32	0.2175	846483	Negative	0	false	false
23600433_S7_L001	Rickettsia	alignment	6460	0.2189	53908	Not_Confirmed	0	false	false
23600433_S7_L001	Acinetobacter	centrifuge	46		2	Not_Detected			
23600433_S7_L001	Actinomyces	centrifuge	1		1	Not_Detected			
23600433_S7_L001	Actinospongiicola	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Aeromonas	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Aestuariivirga	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Agrobacterium	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Agromyces	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Alicycliphilus	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Alteromonas	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Amycolatopsis	centrifuge	1		3	Not_Detected			
23600433_S7_L001	Arabiibacter	centrifuge	2		0	Not_Detected			
23600433_S7_L001	Arachnia	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Arthrobacter	centrifuge	1		54	Not_Detected			
23600433_S7_L001	Bacillus	centrifuge	83		0	Not_Detected			
23600433_S7_L001	Bifidobacterium	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Bradyrhizobium	centrifuge	6		0	Not_Detected			
23600433_S7_L001	Brevundimonas	centrifuge	5226		0	Detected			
23600433_S7_L001	Candidatus_Levibacter	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Caulobacter	centrifuge	237		0	Not_Detected			
23600433_S7_L001	Citrobacter	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Cohaesibacter	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Corynebacterium	centrifuge	1		41	Not_Detected			
23600433_S7_L001	Cupriavidus	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Deinococcus	centrifuge	33		0	Not_Detected			
23600433_S7_L001	Dickeya	centrifuge	13		0	Not_Detected			
23600433_S7_L001	Dissulfuribacter	centrifuge	5		0	Not_Detected			
23600433_S7_L001	Embleya	centrifuge	1		1	Not_Detected			
23600433_S7_L001	Enterobacter	centrifuge	102		1	Not_Detected			
23600433_S7_L001	Enterococcus	centrifuge	2		0	Not_Detected			
23600433_S7_L001	Erwinia	centrifuge	3		0	Not_Detected			
23600433_S7_L001	Escherichia	centrifuge	10		0	Not_Detected			
23600433_S7_L001	Fimbriimonas	centrifuge	1		0	Not_Detected			
23600433_S7_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
