sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09200801_S6_L001	Orientia	alignment	746	0.1421	185053	Not_Confirmed	0	false	false
09200801_S6_L001	Rickettsia	alignment	2106	0.2718	664683	Not_Confirmed	0	false	true
09200801_S6_L001	Acetivibrio	centrifuge	2		7	Not_Detected			
09200801_S6_L001	Acinetobacter	centrifuge	1		10	Not_Detected			
09200801_S6_L001	Aeromonas	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Affinirhizobium	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Agrobacterium	centrifuge	94		0	Not_Detected			
09200801_S6_L001	Alishewanella	centrifuge	10		0	Not_Detected			
09200801_S6_L001	Alloalcanivorax	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Alteromonas	centrifuge	21		2	Not_Detected			
09200801_S6_L001	Amycolatopsis	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Arthrobacter	centrifuge	1		10284	Not_Detected			
09200801_S6_L001	Bacillus	centrifuge	23		27	Not_Detected			
09200801_S6_L001	Bartonella	centrifuge	8		1	Not_Detected			
09200801_S6_L001	Bdellovibrio	centrifuge	18		0	Not_Detected			
09200801_S6_L001	Bifidobacterium	centrifuge	4		16	Not_Detected			
09200801_S6_L001	Burkholderia	centrifuge	6		36	Not_Detected			
09200801_S6_L001	Caballeronia	centrifuge	1		1	Not_Detected			
09200801_S6_L001	Campylobacter	centrifuge	44		0	Not_Detected			
09200801_S6_L001	Candidatus_Pelagibacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Candidatus_Purcelliella	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Candidatus_Rhabdochlamydia	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Cellulomonas	centrifuge	3		0	Not_Detected			
09200801_S6_L001	Chitinophaga	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Ciceribacter	centrifuge	11		0	Not_Detected			
09200801_S6_L001	Colwellia	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Deinococcus	centrifuge	81		6	Not_Detected			
09200801_S6_L001	Desulfurococcus	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Dickeya	centrifuge	4		0	Not_Detected			
09200801_S6_L001	Dissulfuribacter	centrifuge	1		1	Not_Detected			
09200801_S6_L001	Ehrlichia	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Elizabethkingia	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Enterobacter	centrifuge	25		4	Not_Detected			
09200801_S6_L001	Enterococcus	centrifuge	4		1	Not_Detected			
09200801_S6_L001	Erythrobacter	centrifuge	2		5	Not_Detected			
09200801_S6_L001	Escherichia	centrifuge	665		2	Detected			
09200801_S6_L001	Faucicola	centrifuge	897		72097	Not_Detected			
09200801_S6_L001	Fimbriimonas	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Fontivita	centrifuge	149		0	Not_Detected			
09200801_S6_L001	Fusobacterium	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Haemophilus	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Hoeflea	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Hymenobacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Klebsiella	centrifuge	10		69	Not_Detected			
09200801_S6_L001	Lactobacillus	centrifuge	5		0	Not_Detected			
09200801_S6_L001	Leclercia	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Leifsonia	centrifuge	1		1	Not_Detected			
09200801_S6_L001	Lichenihabitans	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Limnospira	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Limosilactobacillus	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Maribacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Mariniblastus	centrifuge	8		1977	Not_Detected			
09200801_S6_L001	Martelella	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Methylomonas	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Methylorubrum	centrifuge	76		1	Not_Detected			
09200801_S6_L001	Microbacterium	centrifuge	3		65	Not_Detected			
09200801_S6_L001	Microbulbifer	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Micromonospora	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Modestobacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Moraxella	centrifuge	3		31	Not_Detected			
09200801_S6_L001	Morganella	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Mycobacterium	centrifuge	1		18	Not_Detected			
09200801_S6_L001	Mycolicibacterium	centrifuge	4		5	Not_Detected			
09200801_S6_L001	Mycoplasmopsis	centrifuge	108		129	Not_Detected			
09200801_S6_L001	Neolewinella	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Niabella	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Nocardia	centrifuge	1		39	Not_Detected			
09200801_S6_L001	Novisyntrophococcus	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Oceanicaulis	centrifuge	2		7	Not_Detected			
09200801_S6_L001	Paenibacillus	centrifuge	2		3	Not_Detected			
09200801_S6_L001	Paracidovorax	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Pararhizobium	centrifuge	1		1	Not_Detected			
09200801_S6_L001	Pengzhenrongella	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Peribacillus	centrifuge	1		2	Not_Detected			
09200801_S6_L001	Phaeobacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Phocaeicola	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Phocoenobacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Pluralibacter	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Pseudarthrobacter	centrifuge	1		458	Not_Detected			
09200801_S6_L001	Pseudomonas	centrifuge	6		11	Not_Detected			
09200801_S6_L001	Pseudonocardia	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Rheinheimera	centrifuge	630		0	Detected			
09200801_S6_L001	Rhizobium	centrifuge	163		1	Not_Detected			
09200801_S6_L001	Rhodanobacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Rohdeia	centrifuge	2		0	Not_Detected			
09200801_S6_L001	Salmonella	centrifuge	1		1	Not_Detected			
09200801_S6_L001	Serratia	centrifuge	201		13	Not_Detected			
09200801_S6_L001	Shewanella	centrifuge	3		0	Not_Detected			
09200801_S6_L001	Shigella	centrifuge	29		0	Not_Detected			
09200801_S6_L001	Sinorhizobium	centrifuge	3		0	Not_Detected			
09200801_S6_L001	Staphylococcus	centrifuge	22		4	Not_Detected			
09200801_S6_L001	Stappia	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Stenotrophomonas	centrifuge	2		1	Not_Detected			
09200801_S6_L001	Streptococcus	centrifuge	948		0	Detected			
09200801_S6_L001	Streptomyces	centrifuge	27		111	Not_Detected			
09200801_S6_L001	Streptosporangium	centrifuge	9		0	Not_Detected			
09200801_S6_L001	Stutzerimonas	centrifuge	2		1	Not_Detected			
09200801_S6_L001	Succinivibrio	centrifuge	115		0	Not_Detected			
09200801_S6_L001	Sutterella	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Synechococcus	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Terrisporobacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Thermomicrobium	centrifuge	264		43	Not_Detected			
09200801_S6_L001	Thiorhodovibrio	centrifuge	5		0	Not_Detected			
09200801_S6_L001	Vibrio	centrifuge	7		1	Not_Detected			
09200801_S6_L001	Xanthobacter	centrifuge	1		0	Not_Detected			
09200801_S6_L001	Xanthomonas	centrifuge	78		0	Not_Detected			
09200801_S6_L001	Yersinia	centrifuge	4		0	Not_Detected			
