sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
14300185_S8_L001	Orientia	alignment	2487	0.2248	185053	Not_Confirmed	0	false	false
14300185_S8_L001	Rickettsia	alignment	13881	0.322	664683	Not_Confirmed	0	false	true
14300185_S8_L001	Achromobacter	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Acinetobacter	centrifuge	1		10	Not_Detected			
14300185_S8_L001	Aeromonas	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Agromyces	centrifuge	1		7	Not_Detected			
14300185_S8_L001	Allobaculum	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Aquabacterium	centrifuge	13		0	Not_Detected			
14300185_S8_L001	Arthrobacter	centrifuge	13		10284	Not_Detected			
14300185_S8_L001	Asticcacaulis	centrifuge	1		31	Not_Detected			
14300185_S8_L001	Bacillus	centrifuge	20		27	Not_Detected			
14300185_S8_L001	Bacteroides	centrifuge	1		3	Not_Detected			
14300185_S8_L001	Bartonella	centrifuge	4		1	Not_Detected			
14300185_S8_L001	Bifidobacterium	centrifuge	9		16	Not_Detected			
14300185_S8_L001	Blastochloris	centrifuge	2		0	Not_Detected			
14300185_S8_L001	Blattabacterium	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Blautia	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Bordetella	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Bradyrhizobium	centrifuge	1		2	Not_Detected			
14300185_S8_L001	Brevundimonas	centrifuge	5782		202371	Not_Detected			
14300185_S8_L001	Burkholderia	centrifuge	1689		36	Detected			
14300185_S8_L001	Caulobacter	centrifuge	229		6653	Not_Detected			
14300185_S8_L001	Chitinophaga	centrifuge	2		0	Not_Detected			
14300185_S8_L001	Citricoccus	centrifuge	3		0	Not_Detected			
14300185_S8_L001	Clostridium	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Companilactobacillus	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Corynebacterium	centrifuge	1		92237	Not_Detected			
14300185_S8_L001	Curtobacterium	centrifuge	2		219	Not_Detected			
14300185_S8_L001	Deinococcus	centrifuge	8		6	Not_Detected			
14300185_S8_L001	Delftia	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Desulfomarina	centrifuge	1		0	Not_Detected			
14300185_S8_L001	Desulfurococcus	centrifuge	1		0	Not_Detected			
