sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09201457_S11_L001	Orientia	alignment	449	0.2175	157122	Not_Confirmed	0	false	false
09201457_S11_L001	Rickettsia	alignment	31493	0.2028	189002	Not_Confirmed	8	false	false
09201457_S11_L001	Acetivibrio	centrifuge	2		0	Not_Detected			
09201457_S11_L001	Acetoanaerobium	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Achromobacter	centrifuge	3		2	Not_Detected			
09201457_S11_L001	Acidipropionibacterium	centrifuge	5		6	Not_Detected			
09201457_S11_L001	Acinetobacter	centrifuge	33584		107033	Not_Detected			
09201457_S11_L001	Actinomyces	centrifuge	1		2	Not_Detected			
09201457_S11_L001	Actinoplanes	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Adhaeribacter	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Adlercreutzia	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Aerococcus	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Aeromicrobium	centrifuge	2		0	Not_Detected			
09201457_S11_L001	Alcaligenes	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Alteromonas	centrifuge	18		0	Not_Detected			
09201457_S11_L001	Anaeromyxobacter	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Anoxybacillus	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Antarcticirhabdus	centrifuge	1		2	Not_Detected			
09201457_S11_L001	Aquimarina	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Arabiibacter	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Archangium	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Aromatoleum	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Arthrobacter	centrifuge	1		87	Not_Detected			
09201457_S11_L001	Avibacterium	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Azospirillum	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Bacillus	centrifuge	20		1	Not_Detected			
09201457_S11_L001	Bacteroides	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Bartonella	centrifuge	8		4	Not_Detected			
09201457_S11_L001	Bifidobacterium	centrifuge	10		1	Not_Detected			
09201457_S11_L001	Bordetella	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Borreliella	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Brachyspira	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Bradyrhizobium	centrifuge	5		0	Not_Detected			
09201457_S11_L001	Bremerella	centrifuge	4		0	Not_Detected			
09201457_S11_L001	Brevundimonas	centrifuge	1		337	Not_Detected			
09201457_S11_L001	Buchnera	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Burkholderia	centrifuge	12		142458	Not_Detected			
09201457_S11_L001	Candidatus_Annandia	centrifuge	1		0	Not_Detected			
09201457_S11_L001	Candidatus_Pelagibacter	centrifuge	1		1	Not_Detected			
