sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09802034_S5_L001	Orientia	alignment	19	0.1868	2202	Negative	0	false	false
09802034_S5_L001	Rickettsia	alignment	3891	0.2604	582829	Not_Confirmed	0	false	true
09802034_S5_L001	Acetivibrio	centrifuge	1		1	Not_Detected			
09802034_S5_L001	Acidovorax	centrifuge	2		0	Not_Detected			
09802034_S5_L001	Acinetobacter	centrifuge	2		0	Not_Detected			
09802034_S5_L001	Actinotignum	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Alicycliphilus	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Alteromonas	centrifuge	5		0	Not_Detected			
09802034_S5_L001	Arcanobacterium	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Arthrobacter	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Aureimonas	centrifuge	1		4	Not_Detected			
09802034_S5_L001	Bacillus	centrifuge	7		0	Not_Detected			
09802034_S5_L001	Bacteroides	centrifuge	3		0	Not_Detected			
09802034_S5_L001	Bartonella	centrifuge	11		1	Not_Detected			
09802034_S5_L001	Bifidobacterium	centrifuge	29		6	Not_Detected			
09802034_S5_L001	Blastochloris	centrifuge	13		13	Not_Detected			
09802034_S5_L001	Blautia	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Bradyrhizobium	centrifuge	695		6	Detected			
09802034_S5_L001	Brevundimonas	centrifuge	961		285740	Not_Detected			
09802034_S5_L001	Burkholderia	centrifuge	7		1	Not_Detected			
09802034_S5_L001	Campylobacter	centrifuge	39		0	Not_Detected			
09802034_S5_L001	Candidatus_Magnetomonas	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Caulobacter	centrifuge	22		14634	Not_Detected			
09802034_S5_L001	Cellvibrio	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Chitinophaga	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Coxiella	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Cupriavidus	centrifuge	1		1	Not_Detected			
09802034_S5_L001	Curtobacterium	centrifuge	4		1	Not_Detected			
09802034_S5_L001	Cutibacterium	centrifuge	2		3	Not_Detected			
09802034_S5_L001	Cyanobium	centrifuge	3		0	Not_Detected			
09802034_S5_L001	Deinococcus	centrifuge	39		1	Not_Detected			
09802034_S5_L001	Desulfovibrio	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Dickeya	centrifuge	1		2	Not_Detected			
09802034_S5_L001	Dissulfuribacter	centrifuge	6		1	Not_Detected			
09802034_S5_L001	Embleya	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Enterobacter	centrifuge	20		0	Not_Detected			
09802034_S5_L001	Enterococcus	centrifuge	3		0	Not_Detected			
09802034_S5_L001	Erwinia	centrifuge	2		0	Not_Detected			
09802034_S5_L001	Escherichia	centrifuge	9		0	Not_Detected			
09802034_S5_L001	Fimbriimonas	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Fontivita	centrifuge	78		11	Not_Detected			
09802034_S5_L001	Fuerstiella	centrifuge	123		0	Not_Detected			
09802034_S5_L001	Fulvivirga	centrifuge	1		0	Not_Detected			
09802034_S5_L001	Geobacter	centrifuge	1		0	Not_Detected			
