sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09802430_S4_L001	Orientia	alignment	80	0.2175	1288	Not_Confirmed	1	false	false
09802430_S4_L001	Rickettsia	alignment	10109	0.2195	127125	Not_Confirmed	2	false	false
09802430_S4_L001	Acetivibrio	centrifuge	1		211	Not_Detected			
09802430_S4_L001	Achromobacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Acidithiobacillus	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Acidovorax	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Alicycliphilus	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Alteromonas	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Amycolatopsis	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Anaeromyxobacter	centrifuge	5		0	Not_Detected			
09802430_S4_L001	Arabiibacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Arcanobacterium	centrifuge	101		0	Not_Detected			
09802430_S4_L001	Arsenicicoccus	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Arthrobacter	centrifuge	2		0	Not_Detected			
09802430_S4_L001	Asticcacaulis	centrifuge	2		18	Not_Detected			
09802430_S4_L001	Azospirillum	centrifuge	3		0	Not_Detected			
09802430_S4_L001	Bacillus	centrifuge	4		3	Not_Detected			
09802430_S4_L001	Bacteroides	centrifuge	5		0	Not_Detected			
09802430_S4_L001	Bartonella	centrifuge	2		3	Not_Detected			
09802430_S4_L001	Bifidobacterium	centrifuge	5		231	Not_Detected			
09802430_S4_L001	Bradyrhizobium	centrifuge	2		0	Not_Detected			
09802430_S4_L001	Brenneria	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Brevundimonas	centrifuge	9053		97157	Not_Detected			
09802430_S4_L001	Burkholderia	centrifuge	9		1	Not_Detected			
09802430_S4_L001	Butyrivibrio	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Caldimonas	centrifuge	1405		0	Detected			
09802430_S4_L001	Candidatus_Levibacter	centrifuge	4		14	Not_Detected			
09802430_S4_L001	Caulobacter	centrifuge	345		6312	Not_Detected			
09802430_S4_L001	Clostridium	centrifuge	2		0	Not_Detected			
09802430_S4_L001	Corynebacterium	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Curtobacterium	centrifuge	1		2	Not_Detected			
09802430_S4_L001	Deinococcus	centrifuge	16		1	Not_Detected			
09802430_S4_L001	Desulfosarcina	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Desulfovibrio	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Desulfurococcus	centrifuge	22		0	Not_Detected			
09802430_S4_L001	Dickeya	centrifuge	5		14	Not_Detected			
09802430_S4_L001	Dissulfuribacter	centrifuge	5		1	Not_Detected			
09802430_S4_L001	Ectopseudomonas	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Egicoccus	centrifuge	4		0	Not_Detected			
09802430_S4_L001	Embleya	centrifuge	4		0	Not_Detected			
09802430_S4_L001	Enterobacter	centrifuge	1		2	Not_Detected			
09802430_S4_L001	Enterococcus	centrifuge	2		3	Not_Detected			
09802430_S4_L001	Erythrobacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Escherichia	centrifuge	6		1	Not_Detected			
09802430_S4_L001	Faucicola	centrifuge	2619		0	Detected			
09802430_S4_L001	Fervidibacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Flavobacterium	centrifuge	2		0	Not_Detected			
09802430_S4_L001	Fontivita	centrifuge	101		0	Not_Detected			
09802430_S4_L001	Geobacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Gimesia	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Gloeobacter	centrifuge	1		10	Not_Detected			
09802430_S4_L001	Gordonia	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Gordonibacter	centrifuge	3		0	Not_Detected			
09802430_S4_L001	Hymenobacter	centrifuge	4		0	Not_Detected			
09802430_S4_L001	Ilumatobacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Kitasatospora	centrifuge	2		0	Not_Detected			
09802430_S4_L001	Klebsiella	centrifuge	4		0	Not_Detected			
09802430_S4_L001	Kocuria	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Kosakonia	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Kushneria	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Kytococcus	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Latilactobacillus	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Limnospira	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Luteitalea	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Maribacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Mariniblastus	centrifuge	20		0	Not_Detected			
09802430_S4_L001	Marinobacter	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Marinobacterium	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Massilia	centrifuge	1		0	Not_Detected			
09802430_S4_L001	Methylobacterium	centrifuge	1		1	Not_Detected			
09802430_S4_L001	Methylocystis	centrifuge	1		1	Not_Detected			
09802430_S4_L001	Microbacterium	centrifuge	9		1	Not_Detected			
09802430_S4_L001	Microbulbifer	centrifuge	1		0	Not_Detected			
