sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
24200123_S5_L001	Orientia	alignment	4146	0.1875	1644	Negative	0	false	false
24200123_S5_L001	Rickettsia	alignment	5499	0.1861	163744	Not_Confirmed	0	false	false
24200123_S5_L001	Aciduricibacillus	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Acinetobacter	centrifuge	1		4	Not_Detected			
24200123_S5_L001	Arcanobacterium	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Arthrobacter	centrifuge	76		0	Not_Detected			
24200123_S5_L001	Bacillus	centrifuge	4414		0	Detected			
24200123_S5_L001	Bifidobacterium	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Bordetella	centrifuge	32		0	Not_Detected			
24200123_S5_L001	Borreliella	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Burkholderia	centrifuge	2		1	Not_Detected			
24200123_S5_L001	Cellulomonas	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Cellulosimicrobium	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Citrobacter	centrifuge	3		0	Not_Detected			
24200123_S5_L001	Cronobacter	centrifuge	4		0	Not_Detected			
24200123_S5_L001	Cutibacterium	centrifuge	1051		0	Detected			
24200123_S5_L001	Cytobacillus	centrifuge	5		0	Not_Detected			
24200123_S5_L001	Deinococcus	centrifuge	12		1	Not_Detected			
24200123_S5_L001	Dickeya	centrifuge	4		3	Not_Detected			
24200123_S5_L001	Dryocola	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Embleya	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Enterobacter	centrifuge	11		0	Not_Detected			
24200123_S5_L001	Enterococcus	centrifuge	2		0	Not_Detected			
24200123_S5_L001	Escherichia	centrifuge	1785		1	Detected			
24200123_S5_L001	Faucicola	centrifuge	662		6888	Not_Detected			
24200123_S5_L001	Fontivita	centrifuge	26		0	Not_Detected			
24200123_S5_L001	Glutamicibacter	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Iodobacter	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Klebsiella	centrifuge	24		0	Not_Detected			
24200123_S5_L001	Lederbergia	centrifuge	3		0	Not_Detected			
24200123_S5_L001	Limosilactobacillus	centrifuge	2		0	Not_Detected			
24200123_S5_L001	Mesobacillus	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Metabacillus	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Methylorubrum	centrifuge	2		0	Not_Detected			
24200123_S5_L001	Microbulbifer	centrifuge	1		3	Not_Detected			
24200123_S5_L001	Micrococcus	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Morganella	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Mycobacterium	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Mycoplasmopsis	centrifuge	281		93	Not_Detected			
24200123_S5_L001	Neobacillus	centrifuge	11		0	Not_Detected			
24200123_S5_L001	Oceanicaulis	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Oceanobacillus	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Pantoea	centrifuge	3		0	Not_Detected			
24200123_S5_L001	Pluralibacter	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Pseudarthrobacter	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Pseudoalteromonas	centrifuge	1		1	Not_Detected			
24200123_S5_L001	Rothia	centrifuge	229		0	Not_Detected			
24200123_S5_L001	Rummeliibacillus	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Salmonella	centrifuge	2		0	Not_Detected			
24200123_S5_L001	Shewanella	centrifuge	1		1	Not_Detected			
24200123_S5_L001	Shigella	centrifuge	69		0	Not_Detected			
24200123_S5_L001	Staphylococcus	centrifuge	6		0	Not_Detected			
24200123_S5_L001	Streptomyces	centrifuge	8		17	Not_Detected			
24200123_S5_L001	Streptosporangium	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Sulfolobus	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Thermomicrobium	centrifuge	75		0	Not_Detected			
24200123_S5_L001	Thiorhodovibrio	centrifuge	1		0	Not_Detected			
24200123_S5_L001	Virgibacillus	centrifuge	3		0	Not_Detected			
