sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
14100308_S7_L001	Orientia	alignment	29	0.2175	157122	Negative	0	false	false
14100308_S7_L001	Rickettsia	alignment	4958	0.322	189002	Not_Confirmed	1	false	true
14100308_S7_L001	Acetivibrio	centrifuge	7		0	Not_Detected			
14100308_S7_L001	Achromobacter	centrifuge	1		2	Not_Detected			
14100308_S7_L001	Acidovorax	centrifuge	2		0	Not_Detected			
14100308_S7_L001	Actinoplanes	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Aerococcus	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Aeromonas	centrifuge	2		0	Not_Detected			
14100308_S7_L001	Alishewanella	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Alteromonas	centrifuge	2		0	Not_Detected			
14100308_S7_L001	Amycolatopsis	centrifuge	2		2	Not_Detected			
14100308_S7_L001	Anaerostipes	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Aquiluna	centrifuge	7		3	Not_Detected			
14100308_S7_L001	Archangium	centrifuge	2		0	Not_Detected			
14100308_S7_L001	Azospirillum	centrifuge	2		0	Not_Detected			
14100308_S7_L001	Bacillus	centrifuge	5		1	Not_Detected			
14100308_S7_L001	Bacterioplanoides	centrifuge	2		0	Not_Detected			
14100308_S7_L001	Bifidobacterium	centrifuge	9		1	Not_Detected			
14100308_S7_L001	Blattabacterium	centrifuge	2		3	Not_Detected			
14100308_S7_L001	Bordetella	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Borreliella	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Bradyrhizobium	centrifuge	3		0	Not_Detected			
14100308_S7_L001	Brevundimonas	centrifuge	3587		337	Detected			
14100308_S7_L001	Burkholderia	centrifuge	11		142458	Not_Detected			
14100308_S7_L001	Caulobacter	centrifuge	151		29	Not_Detected			
14100308_S7_L001	Cellulomonas	centrifuge	2		5	Not_Detected			
14100308_S7_L001	Chitinimonas	centrifuge	1		1	Not_Detected			
14100308_S7_L001	Chryseobacterium	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Clavibacter	centrifuge	1		470	Not_Detected			
14100308_S7_L001	Corynebacterium	centrifuge	1		230	Not_Detected			
14100308_S7_L001	Cylindrospermum	centrifuge	1		0	Not_Detected			
14100308_S7_L001	Dactylosporangium	centrifuge	1		2	Not_Detected			
14100308_S7_L001	Deinococcus	centrifuge	28		2	Not_Detected			
