sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09000920_S2_L001	Orientia	alignment	0	0.0	1644	Negative	1	false	false
09000920_S2_L001	Rickettsia	alignment	122	0.1854	163744	Not_Confirmed	0	false	false
09000920_S2_L001	Alteromonas	centrifuge	4		0	Not_Detected			
09000920_S2_L001	Bacillus	centrifuge	8		0	Not_Detected			
09000920_S2_L001	Bacteroides	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Bartonella	centrifuge	4		249	Not_Detected			
09000920_S2_L001	Bifidobacterium	centrifuge	5		0	Not_Detected			
09000920_S2_L001	Bradyrhizobium	centrifuge	1		3	Not_Detected			
09000920_S2_L001	Brevibacterium	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Brevundimonas	centrifuge	113		138576	Not_Detected			
09000920_S2_L001	Burkholderia	centrifuge	3		1	Not_Detected			
09000920_S2_L001	Catellatospora	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Cellulomonas	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Corynebacterium	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Cupriavidus	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Curtobacterium	centrifuge	1		1	Not_Detected			
09000920_S2_L001	Dactylosporangium	centrifuge	2		0	Not_Detected			
09000920_S2_L001	Deinococcus	centrifuge	81		1	Not_Detected			
09000920_S2_L001	Desulfurococcus	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Dickeya	centrifuge	16		3	Not_Detected			
09000920_S2_L001	Dissulfuribacter	centrifuge	3		0	Not_Detected			
09000920_S2_L001	Embleya	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Enterobacter	centrifuge	5		0	Not_Detected			
09000920_S2_L001	Enterococcus	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Erwinia	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Escherichia	centrifuge	1		1	Not_Detected			
09000920_S2_L001	Flagellimonas	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Fontivita	centrifuge	68		0	Not_Detected			
09000920_S2_L001	Halorhodospira	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Herbaspirillum	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Hoeflea	centrifuge	1		27167	Not_Detected			
09000920_S2_L001	Kitasatospora	centrifuge	5		0	Not_Detected			
09000920_S2_L001	Klebsiella	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Kosakonia	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Latilactobacillus	centrifuge	24		0	Not_Detected			
09000920_S2_L001	Lentzea	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Leptospira	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Liberibacter	centrifuge	1		5	Not_Detected			
09000920_S2_L001	Malacoplasma	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Massilia	centrifuge	366		0	Not_Detected			
09000920_S2_L001	Mesorhizobium	centrifuge	6		12491	Not_Detected			
09000920_S2_L001	Microbacterium	centrifuge	2		0	Not_Detected			
09000920_S2_L001	Micromonospora	centrifuge	2		0	Not_Detected			
09000920_S2_L001	Mycobacterium	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Mycolicibacterium	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Mycoplasmopsis	centrifuge	414		93	Not_Detected			
09000920_S2_L001	Nannocystis	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Natrinema	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Neobacillus	centrifuge	19		0	Not_Detected			
09000920_S2_L001	Nocardioides	centrifuge	2		0	Not_Detected			
09000920_S2_L001	Paenibacillus	centrifuge	1		4	Not_Detected			
09000920_S2_L001	Paracoccus	centrifuge	17		0	Not_Detected			
09000920_S2_L001	Pengzhenrongella	centrifuge	4		0	Not_Detected			
09000920_S2_L001	Petrotoga	centrifuge	6		3	Not_Detected			
09000920_S2_L001	Photobacterium	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Pseudoduganella	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Pseudomonas	centrifuge	11		2	Not_Detected			
09000920_S2_L001	Pseudonocardia	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Roseateles	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Salmonella	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Shewanella	centrifuge	1		1	Not_Detected			
09000920_S2_L001	Sinorhizobium	centrifuge	1		2565	Not_Detected			
09000920_S2_L001	Sorangium	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Sphingomonas	centrifuge	1		78	Not_Detected			
09000920_S2_L001	Staphylococcus	centrifuge	30		0	Not_Detected			
09000920_S2_L001	Stappia	centrifuge	1		86	Not_Detected			
09000920_S2_L001	Streptantibioticus	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Streptococcus	centrifuge	14		0	Not_Detected			
09000920_S2_L001	Streptomyces	centrifuge	16		17	Not_Detected			
09000920_S2_L001	Streptosporangium	centrifuge	15		0	Not_Detected			
09000920_S2_L001	Stutzerimonas	centrifuge	4		0	Not_Detected			
09000920_S2_L001	Terrabacter	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Thermomicrobium	centrifuge	317		0	Not_Detected			
09000920_S2_L001	Thermosulfuriphilus	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Thermotoga	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Thiorhodovibrio	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Vibrio	centrifuge	1		0	Not_Detected			
09000920_S2_L001	Xanthomonas	centrifuge	17		3	Not_Detected			
09000920_S2_L001	Xylella	centrifuge	1		0	Not_Detected			
