sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09001095_S8_L001	Orientia	alignment	769	0.1314	1644	Not_Confirmed	0	false	false
09001095_S8_L001	Rickettsia	alignment	2156	0.2637	163744	Not_Confirmed	8	false	true
09001095_S8_L001	Amaricoccus	centrifuge	2		0	Not_Detected			
09001095_S8_L001	Anabaena	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Bacillus	centrifuge	4		0	Not_Detected			
09001095_S8_L001	Bifidobacterium	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Clostridium	centrifuge	1		1	Not_Detected			
09001095_S8_L001	Corallococcus	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Cutibacterium	centrifuge	150		0	Not_Detected			
09001095_S8_L001	Deinococcus	centrifuge	80		1	Not_Detected			
09001095_S8_L001	Dickeya	centrifuge	2		3	Not_Detected			
09001095_S8_L001	Dissulfuribacter	centrifuge	6		0	Not_Detected			
09001095_S8_L001	Enterobacter	centrifuge	5		0	Not_Detected			
09001095_S8_L001	Enterococcus	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Escherichia	centrifuge	1		1	Not_Detected			
09001095_S8_L001	Faucicola	centrifuge	248		6888	Not_Detected			
09001095_S8_L001	Flavobacterium	centrifuge	327		0	Not_Detected			
09001095_S8_L001	Fontivita	centrifuge	32		0	Not_Detected			
09001095_S8_L001	Fuscovulum	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Georgenia	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Haematobacter	centrifuge	8		0	Not_Detected			
09001095_S8_L001	Haemophilus	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Helicobacter	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Hyphomonas	centrifuge	1		1	Not_Detected			
09001095_S8_L001	Jejuibacter	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Kaustia	centrifuge	3		0	Not_Detected			
09001095_S8_L001	Klebsiella	centrifuge	4		0	Not_Detected			
09001095_S8_L001	Limnospira	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Maricaulis	centrifuge	1		4	Not_Detected			
09001095_S8_L001	Maridesulfovibrio	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Methylorubrum	centrifuge	186		0	Not_Detected			
09001095_S8_L001	Mycobacteroides	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Mycoplasmopsis	centrifuge	2		93	Not_Detected			
09001095_S8_L001	Paracoccus	centrifuge	56		0	Not_Detected			
09001095_S8_L001	Polynucleobacter	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Pseudomonas	centrifuge	2		2	Not_Detected			
09001095_S8_L001	Rohdeia	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Sinorhizobium	centrifuge	1		2565	Not_Detected			
09001095_S8_L001	Staphylococcus	centrifuge	4		0	Not_Detected			
09001095_S8_L001	Stenotrophomonas	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Streptococcus	centrifuge	864		0	Detected			
09001095_S8_L001	Streptomyces	centrifuge	8		17	Not_Detected			
09001095_S8_L001	Stutzerimonas	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Tabrizicola	centrifuge	272		1	Not_Detected			
09001095_S8_L001	Thermomicrobium	centrifuge	137		0	Not_Detected			
09001095_S8_L001	Thermosulfidibacter	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Thermosulfuriphilus	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Thioclava	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Thiorhodovibrio	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Tunturiibacter	centrifuge	1		0	Not_Detected			
09001095_S8_L001	Xanthomonas	centrifuge	10		3	Not_Detected			
