sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
NTC12_S1_L001	Orientia	alignment	1143	0.1027	1143	Not_Confirmed	0	false	false
NTC12_S1_L001	Rickettsia	alignment	1031630	0.1285	1031630	Not_Confirmed	0	false	false
NTC12_S1_L001	Acetivibrio	centrifuge	264		264	Not_Detected			
NTC12_S1_L001	Acetobacter	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Acholeplasma	centrifuge	3		3	Not_Detected			
NTC12_S1_L001	Achromobacter	centrifuge	7		7	Not_Detected			
NTC12_S1_L001	Acinetobacter	centrifuge	6		6	Not_Detected			
NTC12_S1_L001	Actinacidiphila	centrifuge	6		6	Not_Detected			
NTC12_S1_L001	Actinomyces	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Actinomycetospora	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Actinoplanes	centrifuge	2		2	Not_Detected			
NTC12_S1_L001	Aerosticca	centrifuge	2		2	Not_Detected			
NTC12_S1_L001	Akkermansia	centrifuge	2		2	Not_Detected			
NTC12_S1_L001	Alcanivorax	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Allocoleopsis	centrifuge	32		32	Not_Detected			
NTC12_S1_L001	Allosphingosinicella	centrifuge	3		3	Not_Detected			
NTC12_S1_L001	Ammonicoccus	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Amphibacillus	centrifuge	4		4	Not_Detected			
NTC12_S1_L001	Anaeromyxobacter	centrifuge	3		3	Not_Detected			
NTC12_S1_L001	Anaerotignum	centrifuge	13		13	Not_Detected			
NTC12_S1_L001	Anoxybacterium	centrifuge	2		2	Not_Detected			
NTC12_S1_L001	Anthocerotibacter	centrifuge	7		7	Not_Detected			
NTC12_S1_L001	Aquincola	centrifuge	174		174	Not_Detected			
NTC12_S1_L001	Archangium	centrifuge	2		2	Not_Detected			
NTC12_S1_L001	Arsenicicoccus	centrifuge	2		2	Not_Detected			
NTC12_S1_L001	Arsenophonus	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Arthrobacter	centrifuge	25		25	Not_Detected			
NTC12_S1_L001	Azospirillum	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Bacillus	centrifuge	473		473	Not_Detected			
NTC12_S1_L001	Bacteroides	centrifuge	26		26	Not_Detected			
NTC12_S1_L001	Bifidobacterium	centrifuge	41		41	Not_Detected			
NTC12_S1_L001	Bombilactobacillus	centrifuge	1		1	Not_Detected			
NTC12_S1_L001	Bordetella	centrifuge	2		2	Not_Detected			
NTC12_S1_L001	Bradyrhizobium	centrifuge	3		3	Not_Detected			
