sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
15800154_S5_L001	Orientia	alignment	4466	0.1875	153624	Not_Confirmed	0	false	false
15800154_S5_L001	Rickettsia	alignment	2334	0.2021	513657	Not_Confirmed	0	false	false
15800154_S5_L001	Acetivibrio	centrifuge	4		6	Not_Detected			
15800154_S5_L001	Acidiferrobacter	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Acinetobacter	centrifuge	938		5	Detected			
15800154_S5_L001	Aerococcus	centrifuge	257		0	Not_Detected			
15800154_S5_L001	Aliamphritea	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Alishewanella	centrifuge	26		0	Not_Detected			
15800154_S5_L001	Arsenicicoccus	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Arthrobacter	centrifuge	2		4635	Not_Detected			
15800154_S5_L001	Azoarcus	centrifuge	48		0	Not_Detected			
15800154_S5_L001	Bacillus	centrifuge	1		33	Not_Detected			
15800154_S5_L001	Bacteroides	centrifuge	3		1	Not_Detected			
15800154_S5_L001	Baekduia	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Bifidobacterium	centrifuge	4		14	Not_Detected			
15800154_S5_L001	Brenneria	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Brevundimonas	centrifuge	1009		174180	Not_Detected			
15800154_S5_L001	Candidatus_Accumulibacter	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Caulobacter	centrifuge	26		4642	Not_Detected			
15800154_S5_L001	Cellvibrio	centrifuge	21		0	Not_Detected			
15800154_S5_L001	Chania	centrifuge	2		0	Not_Detected			
15800154_S5_L001	Chryseolinea	centrifuge	82		0	Not_Detected			
15800154_S5_L001	Corynebacterium	centrifuge	2		66013	Not_Detected			
15800154_S5_L001	Crateriforma	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Cupriavidus	centrifuge	4		14	Not_Detected			
15800154_S5_L001	Cyanobium	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Deinococcus	centrifuge	16		1	Not_Detected			
15800154_S5_L001	Desulforamulus	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Desulfovibrio	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Dickeya	centrifuge	3		1	Not_Detected			
15800154_S5_L001	Dissulfuribacter	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Enterobacter	centrifuge	5		2	Not_Detected			
15800154_S5_L001	Erwinia	centrifuge	3		0	Not_Detected			
15800154_S5_L001	Escherichia	centrifuge	2		2	Not_Detected			
15800154_S5_L001	Faucicola	centrifuge	669		50412	Not_Detected			
15800154_S5_L001	Fervidobacterium	centrifuge	49		0	Not_Detected			
15800154_S5_L001	Flaviramulus	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Fontivita	centrifuge	157		0	Not_Detected			
15800154_S5_L001	Fulvivirga	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Gardnerella	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Georgenia	centrifuge	5		0	Not_Detected			
15800154_S5_L001	Haliscomenobacter	centrifuge	6		0	Not_Detected			
15800154_S5_L001	Kibdelosporangium	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Klebsiella	centrifuge	1		53	Not_Detected			
15800154_S5_L001	Kosakonia	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Mariniblastus	centrifuge	44		1686	Not_Detected			
15800154_S5_L001	Marinivivus	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Marivirga	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Microcystis	centrifuge	1		12	Not_Detected			
15800154_S5_L001	Micromonospora	centrifuge	4		1	Not_Detected			
15800154_S5_L001	Mucilaginibacter	centrifuge	1		0	Not_Detected			
15800154_S5_L001	Mycobacterium	centrifuge	1		6	Not_Detected			
15800154_S5_L001	Mycolicibacterium	centrifuge	6		7	Not_Detected			
15800154_S5_L001	Mycoplasmopsis	centrifuge	6		137	Not_Detected			
