sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
09400616_S2_L001	Orientia	alignment	740	0.3235	185053	Not_Confirmed	0	false	true
09400616_S2_L001	Rickettsia	alignment	1621	0.2182	664683	Not_Confirmed	3	false	false
09400616_S2_L001	Acetivibrio	centrifuge	17		7	Not_Detected			
09400616_S2_L001	Actinacidiphila	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Actinoplanes	centrifuge	10		0	Not_Detected			
09400616_S2_L001	Agrococcus	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Alkalibacter	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Alysiella	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Anaerostipes	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Arachnia	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Bacillus	centrifuge	4		27	Not_Detected			
09400616_S2_L001	Bacteroides	centrifuge	5		3	Not_Detected			
09400616_S2_L001	Bifidobacterium	centrifuge	3		16	Not_Detected			
09400616_S2_L001	Brevundimonas	centrifuge	42		202371	Not_Detected			
09400616_S2_L001	Burkholderia	centrifuge	121		36	Not_Detected			
09400616_S2_L001	Candidatus_Chazhemtobacterium	centrifuge	2		0	Not_Detected			
09400616_S2_L001	Candidatus_Lariskella	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Candidatus_Poriferisodalis	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Candidatus_Thiodubiliella	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Cohnella	centrifuge	2		0	Not_Detected			
09400616_S2_L001	Congregicoccus	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Corynebacterium	centrifuge	1		92237	Not_Detected			
09400616_S2_L001	Couchioplanes	centrifuge	31		0	Not_Detected			
09400616_S2_L001	Deinococcus	centrifuge	3		6	Not_Detected			
09400616_S2_L001	Dermatophilus	centrifuge	2		426	Not_Detected			
09400616_S2_L001	Dissulfuribacter	centrifuge	23		1	Not_Detected			
09400616_S2_L001	Egicoccus	centrifuge	3		0	Not_Detected			
09400616_S2_L001	Erwinia	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Escherichia	centrifuge	2		2	Not_Detected			
09400616_S2_L001	Fervidibacter	centrifuge	1		1	Not_Detected			
09400616_S2_L001	Flavobacterium	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Fontivita	centrifuge	13		0	Not_Detected			
09400616_S2_L001	Georgenia	centrifuge	1		1	Not_Detected			
09400616_S2_L001	Gordonia	centrifuge	1		8	Not_Detected			
09400616_S2_L001	Heliorestis	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Hyphobacterium	centrifuge	2		1	Not_Detected			
09400616_S2_L001	Ilumatobacter	centrifuge	4		1	Not_Detected			
09400616_S2_L001	Kitasatospora	centrifuge	1		1	Not_Detected			
09400616_S2_L001	Klebsiella	centrifuge	5		69	Not_Detected			
09400616_S2_L001	Krasilnikovia	centrifuge	2		0	Not_Detected			
09400616_S2_L001	Lacinutrix	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Limnospira	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Luteitalea	centrifuge	80		0	Not_Detected			
09400616_S2_L001	Mariniblastus	centrifuge	6		1977	Not_Detected			
09400616_S2_L001	Melittangium	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Microbacterium	centrifuge	1247		65	Detected			
09400616_S2_L001	Microbulbifer	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Micromonospora	centrifuge	265		0	Not_Detected			
09400616_S2_L001	Morganella	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Mycolicibacterium	centrifuge	1		5	Not_Detected			
09400616_S2_L001	Nitrospina	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Nocardia	centrifuge	48		39	Not_Detected			
09400616_S2_L001	Nocardioides	centrifuge	19		1	Not_Detected			
09400616_S2_L001	Nostoc	centrifuge	2		0	Not_Detected			
09400616_S2_L001	Novosphingobium	centrifuge	66		3	Not_Detected			
09400616_S2_L001	Paenibacillus	centrifuge	2		3	Not_Detected			
09400616_S2_L001	Phenylobacterium	centrifuge	5		206	Not_Detected			
09400616_S2_L001	Phocaeicola	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Phytohabitans	centrifuge	6		0	Not_Detected			
09400616_S2_L001	Pseudomonas	centrifuge	3		11	Not_Detected			
09400616_S2_L001	Rhodococcus	centrifuge	1		54	Not_Detected			
09400616_S2_L001	Roseomonas	centrifuge	1		8	Not_Detected			
09400616_S2_L001	Roseovarius	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Ruminococcus	centrifuge	2		1	Not_Detected			
09400616_S2_L001	Salinispora	centrifuge	3		0	Not_Detected			
09400616_S2_L001	Salmonella	centrifuge	1		1	Not_Detected			
09400616_S2_L001	Simiduia	centrifuge	12		0	Not_Detected			
09400616_S2_L001	Sodalis	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Staphylococcus	centrifuge	7		4	Not_Detected			
09400616_S2_L001	Stomatobaculum	centrifuge	1		8	Not_Detected			
09400616_S2_L001	Streptococcus	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Streptomyces	centrifuge	8		111	Not_Detected			
09400616_S2_L001	Streptosporangium	centrifuge	3		0	Not_Detected			
09400616_S2_L001	Stutzerimonas	centrifuge	3		1	Not_Detected			
09400616_S2_L001	Sulfobacillus	centrifuge	15		0	Not_Detected			
09400616_S2_L001	Temperatibacter	centrifuge	1		1	Not_Detected			
09400616_S2_L001	Terrabacter	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Tessaracoccus	centrifuge	2		0	Not_Detected			
09400616_S2_L001	Thermomicrobium	centrifuge	65		43	Not_Detected			
09400616_S2_L001	Thermosulfidibacter	centrifuge	1		0	Not_Detected			
09400616_S2_L001	Xanthomonas	centrifuge	3		0	Not_Detected			
