sample	genus	source	call	reads	breadth	ntc_reads	ntc_fold	cfr_reads	align_confirmed	rescued	evidence_summary
25800718_S8_L001	Orientia	alignment	Probable	4143	0.2248	2202	1.9x	0	false	true	ALIGNMENT PROBABLE: 4143 reads (threshold >=50; below confirmed threshold of 100), breadth 0.2248 (threshold >=0.20). NTC background: 2202 reads; fold above NTC: 1.9x. Centrifuge: 0 reads -- not detected by centrifuge; call relies on alignment.
25800718_S8_L001	Brachybacterium	centrifuge	Detected	4093		0	no NTC background				CENTRIFUGE DETECTED: 4093 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
25800718_S8_L001	Candidatus_Nanosynbacter	centrifuge	Detected	955		0	no NTC background				CENTRIFUGE DETECTED: 955 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
25800718_S8_L001	Escherichia	centrifuge	Detected	1713		0	no NTC background				CENTRIFUGE DETECTED: 1713 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
25800718_S8_L001	Euzebyella	centrifuge	Detected	782		0	no NTC background				CENTRIFUGE DETECTED: 782 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
25800718_S8_L001	Rhodoluna	centrifuge	Detected	509		0	no NTC background				CENTRIFUGE DETECTED: 509 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
25800718_S8_L001	Thalassobaculum	centrifuge	Detected	625		0	no NTC background				CENTRIFUGE DETECTED: 625 reads (threshold >=500). NTC background: 0 reads; fold above NTC: no NTC background (threshold >=5.0x).
25800718_S8_L001	Xanthomonas	centrifuge	Detected	3719		1	3719.0x				CENTRIFUGE DETECTED: 3719 reads (threshold >=500). NTC background: 1 reads; fold above NTC: 3719.0x (threshold >=5.0x).
