sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
10300205_S9_L001	Orientia	alignment	11247	0.1881	157122	Not_Confirmed	1	false	false
10300205_S9_L001	Rickettsia	alignment	53343	0.2677	189002	Not_Confirmed	4	false	true
10300205_S9_L001	Acetivibrio	centrifuge	7		0	Not_Detected			
10300205_S9_L001	Acidipropionibacterium	centrifuge	7		6	Not_Detected			
10300205_S9_L001	Acinetobacter	centrifuge	4		107033	Not_Detected			
10300205_S9_L001	Actinomycetospora	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Actinoplanes	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Aeromicrobium	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Aeromonas	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Agrobacterium	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Agromyces	centrifuge	1		153	Not_Detected			
10300205_S9_L001	Alloscardovia	centrifuge	2		28	Not_Detected			
10300205_S9_L001	Alteromonas	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Amycolatopsis	centrifuge	1		2	Not_Detected			
10300205_S9_L001	Anaerostipes	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Anaplasma	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Aquicella	centrifuge	34		1	Not_Detected			
10300205_S9_L001	Arachnia	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Archangium	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Arthrobacter	centrifuge	3		87	Not_Detected			
10300205_S9_L001	Athalassotoga	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Azospirillum	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Bacillus	centrifuge	13		1	Not_Detected			
10300205_S9_L001	Bacteroides	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Bartonella	centrifuge	2		4	Not_Detected			
10300205_S9_L001	Bifidobacterium	centrifuge	33		1	Not_Detected			
10300205_S9_L001	Blastochloris	centrifuge	3		0	Not_Detected			
10300205_S9_L001	Bordetella	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Brachybacterium	centrifuge	1		10	Not_Detected			
10300205_S9_L001	Bradyrhizobium	centrifuge	2		0	Not_Detected			
10300205_S9_L001	Bremerella	centrifuge	2		0	Not_Detected			
10300205_S9_L001	Brevundimonas	centrifuge	3		337	Not_Detected			
10300205_S9_L001	Buchnera	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Burkholderia	centrifuge	37		142458	Not_Detected			
10300205_S9_L001	Campylobacter	centrifuge	430		2	Not_Detected			
10300205_S9_L001	Candidatus_Poriferisodalis	centrifuge	1		1	Not_Detected			
10300205_S9_L001	Castellaniella	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Catellatospora	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Caulobacter	centrifuge	1		29	Not_Detected			
10300205_S9_L001	Cellulomonas	centrifuge	5		5	Not_Detected			
10300205_S9_L001	Cetobacterium	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Chitinophaga	centrifuge	1		0	Not_Detected			
10300205_S9_L001	Clavibacter	centrifuge	1		470	Not_Detected			
10300205_S9_L001	Clostridium	centrifuge	4		5	Not_Detected			
10300205_S9_L001	Comamonas	centrifuge	1		8	Not_Detected			
