sample	genus	source	reads	breadth	ntc_reads	call	cfr_reads	rescued	align_confirmed
25500116_S4_L001	Orientia	alignment	30	0.1748	153624	Negative	0	false	false
25500116_S4_L001	Rickettsia	alignment	2402	0.2189	513657	Not_Confirmed	1	false	false
25500116_S4_L001	Acetivibrio	centrifuge	1		6	Not_Detected			
25500116_S4_L001	Arthrobacter	centrifuge	1		4635	Not_Detected			
25500116_S4_L001	Azospirillum	centrifuge	1		7	Not_Detected			
25500116_S4_L001	Bacillus	centrifuge	6		33	Not_Detected			
25500116_S4_L001	Bifidobacterium	centrifuge	2		14	Not_Detected			
25500116_S4_L001	Brevundimonas	centrifuge	2025		174180	Not_Detected			
25500116_S4_L001	Caulobacter	centrifuge	43		4642	Not_Detected			
25500116_S4_L001	Cellulomonas	centrifuge	2		0	Not_Detected			
25500116_S4_L001	Clostridioides	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Corynebacterium	centrifuge	1		66013	Not_Detected			
25500116_S4_L001	Crateriforma	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Cupriavidus	centrifuge	291		14	Not_Detected			
25500116_S4_L001	Deinococcus	centrifuge	37		1	Not_Detected			
25500116_S4_L001	Desulfurococcus	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Dissulfuribacter	centrifuge	28		0	Not_Detected			
25500116_S4_L001	Embleya	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Enterobacter	centrifuge	9		2	Not_Detected			
25500116_S4_L001	Enterococcus	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Escherichia	centrifuge	295		2	Not_Detected			
25500116_S4_L001	Fontivita	centrifuge	21		0	Not_Detected			
25500116_S4_L001	Fuerstiella	centrifuge	177		0	Not_Detected			
25500116_S4_L001	Kitasatospora	centrifuge	1		2	Not_Detected			
25500116_S4_L001	Klebsiella	centrifuge	3		53	Not_Detected			
25500116_S4_L001	Latilactobacillus	centrifuge	1		7	Not_Detected			
25500116_S4_L001	Methylorubrum	centrifuge	30		2	Not_Detected			
25500116_S4_L001	Microbacterium	centrifuge	3		24	Not_Detected			
25500116_S4_L001	Microbulbifer	centrifuge	2		0	Not_Detected			
25500116_S4_L001	Microcystis	centrifuge	1		12	Not_Detected			
25500116_S4_L001	Micromonospora	centrifuge	1		1	Not_Detected			
25500116_S4_L001	Mycobacterium	centrifuge	1		6	Not_Detected			
25500116_S4_L001	Mycolicibacterium	centrifuge	2		7	Not_Detected			
25500116_S4_L001	Mycoplasmoides	centrifuge	65		0	Not_Detected			
25500116_S4_L001	Mycoplasmopsis	centrifuge	14		137	Not_Detected			
25500116_S4_L001	Nocardioides	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Nonomuraea	centrifuge	1		1	Not_Detected			
25500116_S4_L001	Nostoc	centrifuge	1		1	Not_Detected			
25500116_S4_L001	Oceanicaulis	centrifuge	2		8	Not_Detected			
25500116_S4_L001	Oxalobacter	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Paenibacillus	centrifuge	1		5	Not_Detected			
25500116_S4_L001	Pantoea	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Phenylobacterium	centrifuge	3		136	Not_Detected			
25500116_S4_L001	Planktothrix	centrifuge	1		5	Not_Detected			
25500116_S4_L001	Proteus	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Pseudomonas	centrifuge	8		7	Not_Detected			
25500116_S4_L001	Pseudoxanthomonas	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Ralstonia	centrifuge	2		95569	Not_Detected			
25500116_S4_L001	Rohdeia	centrifuge	4		0	Not_Detected			
25500116_S4_L001	Salmonella	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Shigella	centrifuge	3		0	Not_Detected			
25500116_S4_L001	Sorangium	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Sphingomonas	centrifuge	1		81694	Not_Detected			
25500116_S4_L001	Staphylococcus	centrifuge	7		0	Not_Detected			
25500116_S4_L001	Streptomyces	centrifuge	17		94	Not_Detected			
25500116_S4_L001	Streptosporangium	centrifuge	6		0	Not_Detected			
25500116_S4_L001	Stutzerimonas	centrifuge	31		0	Not_Detected			
25500116_S4_L001	Thermomicrobium	centrifuge	378		25	Not_Detected			
25500116_S4_L001	Thiorhodovibrio	centrifuge	1		0	Not_Detected			
25500116_S4_L001	Xanthomonas	centrifuge	35		0	Not_Detected			
